Messgerät,Messwert,Person,Monat
Laser,9.98311842392726,Daniel,Jan
Thermometer,98.29685117675797,Ada,Jan
Laser,16.42667549279091,Daniel,Jan
Thermometer,7.3837301521061525,Daniel,Jan
Radiometer,46.29359984969446,Bernd,Jan
Radiometer,16.690856354516576,Bernd,Jan
Radiometer,0.6721670710338201,Daniel,Jan
Thermometer,16,Carina,Jan
Radiometer,47.74710034360912,Bernd,Jan
Laser,17.354265549377235,Bernd,Jan
Radiometer,16.012649494602748,Ada,Jan
Thermometer,25,Carina,Jan
Laser,93.23515544832287,Ada,Jan
Thermometer,20.953209148987977,Daniel,Jan
Thermometer,27.57770281742957,Bernd,Jan
Radiometer,11.6747316527903,Bernd,Jan
Thermometer,13,Carina,Jan
Radiometer,77.00515007984988,Ada,Jan
Laser,88.62564574992537,Ada,Jan
Laser,93.5011045118117,Ada,Jan
Radiometer,51.90141138545289,Ada,Jan
Laser,16.039509161698966,Bernd,Jan
Radiometer,32.61577143894939,Bernd,Jan
Laser,5.957042221248582,Bernd,Jan
Thermometer,74.31884629529044,Ada,Jan
Radiometer,3.535911448318434,Daniel,Jan
Thermometer,96.05061219663396,Ada,Jan
Laser,3.6686498064886663,Bernd,Jan
Laser,45.255918658208394,Ada,Jan
Laser,26,Carina,Jan
Thermometer,97.82099456245223,Ada,Jan
Radiometer,38.9126390027117,Bernd,Jan
Laser,26.739163988065396,Daniel,Jan
Thermometer,26,Carina,Jan
Thermometer,25.361008208905183,Daniel,Jan
Laser,13,Carina,Jan
Laser,7,Carina,Jan
Thermometer,37.65312578017731,Bernd,Jan
Radiometer,20.65381349685583,Daniel,Jan
Laser,42.739461273929166,Bernd,Jan
Thermometer,13.614376518148475,Bernd,Jan
Laser,6.43457917286328,Daniel,Jan
Radiometer,95.39775988551904,Ada,Jan
Radiometer,20.453896179848453,Bernd,Jan
Radiometer,15,Carina,Jan
Radiometer,31.01357415610445,Bernd,Jan
Radiometer,20.28520809769771,Bernd,Jan
Laser,8.163828954923009,Daniel,Jan
Laser,12.35445255035526,Bernd,Jan
Thermometer,54.69145182771101,Ada,Jan
Radiometer,29.157729264208527,Bernd,Jan
Thermometer,1.633002326684252,Bernd,Jan
Laser,18.708589820177977,Ada,Jan
Thermometer,15,Carina,Jan
Radiometer,62.65313829611402,Ada,Jan
Radiometer,9.40529676704329,Daniel,Jan
Radiometer,17,Carina,Jan
Radiometer,29,Carina,Jan
Radiometer,66.84044656181668,Ada,Jan
Radiometer,47.43310329236818,Bernd,Jan
Thermometer,16.11505116945837,Daniel,Feb
Thermometer,63.794255120379695,Ada,Feb
Thermometer,28.127859654653747,Bernd,Feb
Radiometer,11.620344164284528,Daniel,Feb
Radiometer,3.019385711091801,Daniel,Feb
Radiometer,19,Carina,Feb
Laser,67.94648405558782,Ada,Feb
Thermometer,13.13531029792795,Ada,Feb
Radiometer,32,Carina,Feb
Thermometer,20,Carina,Feb
Radiometer,5,Carina,Feb
Thermometer,7,Carina,Feb
Laser,17.333564208503763,Daniel,Feb
Laser,69.70209223853931,Ada,Feb
Thermometer,4.110286600136354,Daniel,Feb
Thermometer,25.81444004173379,Bernd,Feb
Thermometer,12.936972384817771,Daniel,Feb
Thermometer,34.29532514815835,Bernd,Feb
Laser,79.99894450382956,Ada,Feb
Laser,23,Carina,Feb
Radiometer,39.68086838567781,Bernd,Feb
Laser,45.77423682145984,Ada,Feb
Thermometer,18,Carina,Feb
Radiometer,32.07664095674348,Ada,Feb
Laser,31.68390690429113,Daniel,Feb
Radiometer,8.312598587410614,Bernd,Feb
Thermometer,9.5898968993805,Daniel,Feb
Radiometer,37.08506179330898,Bernd,Feb
Thermometer,10.509753587020809,Ada,Feb
Laser,69.23077818507338,Ada,Feb
Thermometer,7,Carina,Feb
Laser,11.859393758633038,Daniel,Feb
Laser,1.695340261464784,Bernd,Feb
Radiometer,38.793615685849986,Daniel,Feb
Laser,39.23916718884598,Bernd,Feb
Thermometer,18.847639121871072,Ada,Feb
Laser,82.50897253194121,Ada,Feb
Laser,36.20632747747993,Bernd,Feb
Thermometer,17.283024580040383,Daniel,Feb
Radiometer,42.67949831607567,Ada,Feb
Laser,16.44821300252041,Bernd,Feb
Radiometer,47.15412169720993,Ada,Feb
Thermometer,0,Carina,Feb
Radiometer,20.432094716569665,Bernd,Feb
Radiometer,23,Carina,Feb
Thermometer,2,Carina,Feb
Thermometer,35.538105109080476,Daniel,Feb
Laser,1.8481729869902848,Daniel,Feb
Thermometer,7,Carina,Feb
Thermometer,98.08546879224232,Ada,Feb
Radiometer,11.013019660068352,Bernd,Feb
Thermometer,0.2871985692216966,Daniel,Feb
Thermometer,10.278930550254156,Daniel,Feb
Laser,3,Carina,Feb
Laser,9,Carina,Feb
Thermometer,25.406181907042725,Bernd,Feb
Thermometer,2.771701649659386,Bernd,Feb
Radiometer,77.16444829194141,Ada,Feb
Radiometer,44.67133862473732,Bernd,Feb
Thermometer,2.5392162001418472,Ada,Feb
Radiometer,7,Carina,Feb
Laser,80.5678397439544,Ada,Feb
Thermometer,7.62453310416388,Daniel,Feb
Laser,26.682251729357162,Daniel,Feb
Radiometer,1.7379441262319975,Daniel,Feb
Thermometer,24,Carina,Feb
Thermometer,40.023338623573196,Daniel,Feb
Laser,2,Carina,Feb
