Messgerät,Messwert,Person,Monat
Laser,15.079320177182348,Daniel,Jan
Radiometer,12,Carina,Jan
Radiometer,11.36983960082079,Daniel,Jan
Laser,5.412278063927351,Daniel,Jan
Laser,88.18964019929085,Ada,Jan
Thermometer,4.218873210302627,Daniel,Jan
Laser,25.236294840352276,Daniel,Jan
Thermometer,38.39683458020445,Bernd,Jan
Radiometer,0.36505211841121155,Daniel,Jan
Laser,23.029606016084198,Bernd,Jan
Thermometer,17,Carina,Jan
Thermometer,33,Carina,Jan
Radiometer,1.0666812988451617,Daniel,Jan
Laser,32,Carina,Jan
Laser,15,Carina,Jan
Thermometer,31.230331308343935,Daniel,Jan
Thermometer,6,Carina,Jan
Thermometer,17.935561908894286,Bernd,Jan
Radiometer,31,Carina,Jan
Thermometer,0.32440988776887514,Daniel,Jan
Radiometer,17.566778911996895,Daniel,Jan
Radiometer,6.282537583464563,Daniel,Jan
Laser,1,Carina,Jan
Thermometer,16.014643598742385,Ada,Jan
Radiometer,11.220340594495692,Daniel,Jan
Radiometer,2.4594863746189963,Bernd,Jan
Thermometer,90.76644215666462,Ada,Jan
Thermometer,4.6129787506596,Daniel,Jan
Thermometer,9,Carina,Jan
Laser,1.2439197834627063,Daniel,Jan
Radiometer,2.1891181374201514,Daniel,Jan
Thermometer,9.048248970430317,Daniel,Jan
Thermometer,32.900659345269574,Bernd,Jan
Radiometer,23.78955462347029,Daniel,Jan
Radiometer,2,Carina,Jan
Radiometer,48.79893066661693,Bernd,Jan
Radiometer,11.091144187766046,Daniel,Jan
Thermometer,60.655652672656124,Ada,Jan
Radiometer,29.90148544423684,Daniel,Jan
Laser,0.25617724896486593,Daniel,Jan
Radiometer,35.97855240650903,Bernd,Jan
Thermometer,27.65556972685765,Bernd,Jan
Radiometer,17.875446700061985,Daniel,Jan
Laser,33.92807695896914,Bernd,Jan
Laser,61.92697849165367,Ada,Jan
Thermometer,33.63107440040857,Bernd,Jan
Thermometer,40.66822641543937,Bernd,Jan
Laser,16,Carina,Jan
Thermometer,18.964606015584305,Bernd,Jan
Radiometer,7.056342497841336,Daniel,Jan
Thermometer,24,Carina,Jan
Thermometer,0,Carina,Jan
Thermometer,12.206452905245769,Daniel,Jan
Radiometer,27.243785047813972,Bernd,Jan
Thermometer,4.332840839039099,Bernd,Jan
Thermometer,21.19190300104877,Daniel,Jan
Radiometer,6.438351024555633,Bernd,Jan
Laser,30,Carina,Jan
Laser,28,Carina,Jan
Laser,8.404394809148293,Daniel,Jan
Laser,6,Carina,Jan
Radiometer,30,Carina,Jan
Laser,66.86287625871825,Ada,Jan
Laser,35,Carina,Jan
Thermometer,15.687215010231089,Daniel,Jan
Laser,30.92678511276151,Bernd,Jan
Thermometer,2,Carina,Jan
Radiometer,0.0,Daniel,Jan
Thermometer,3.5390196780078433,Bernd,Jan
Laser,28.021428515550582,Bernd,Jan
Thermometer,1,Carina,Jan
Radiometer,4.851761035628208,Daniel,Jan
Thermometer,23.959430171676445,Bernd,Jan
Radiometer,31,Carina,Jan
Thermometer,2.1992692899619546,Daniel,Jan
Radiometer,71.49163022474309,Ada,Jan
Thermometer,58.84726155807558,Ada,Jan
Laser,30.11871732973712,Daniel,Jan
Thermometer,49.389721266982065,Ada,Jan
Thermometer,9.095262324092388,Daniel,Jan
Laser,30.31384939145758,Bernd,Jan
Laser,96.12964785864222,Ada,Jan
Laser,32.49501070745537,Bernd,Jan
Thermometer,11,Carina,Jan
Thermometer,3.9552473012650053,Daniel,Jan
Laser,80.76848302100782,Ada,Jan
Radiometer,39.20822681774905,Ada,Jan
Thermometer,93.01058242200592,Ada,Jan
Thermometer,9.136293933485884,Ada,Jan
Laser,49.11183738081676,Ada,Jan
Thermometer,5.221017168770342,Daniel,Jan
Radiometer,14.585176099765645,Bernd,Jan
Thermometer,30,Carina,Jan
Laser,28,Carina,Jan
Laser,35,Carina,Jan
Laser,1,Carina,Jan
Thermometer,0.23698206082804818,Daniel,Jan
Radiometer,3.6769089006938573,Daniel,Jan
Laser,97.67377166891742,Ada,Jan
Laser,5.242614405614127,Bernd,Jan
Thermometer,41.57119259000012,Bernd,Jan
Laser,35,Carina,Jan
Radiometer,12.060057693839166,Bernd,Jan
Thermometer,0.36422386940909657,Daniel,Jan
Thermometer,29,Carina,Jan
Thermometer,61.08027128821474,Ada,Jan
Laser,33,Carina,Jan
Thermometer,33,Carina,Jan
Thermometer,30.19933979369801,Bernd,Jan
Radiometer,45.31281997378333,Ada,Jan
Laser,12,Carina,Jan
Thermometer,11.842220523367574,Ada,Jan
Radiometer,7.34891619270428,Bernd,Jan
Thermometer,1.3651864861605967,Bernd,Jan
Radiometer,24,Carina,Jan
Laser,22,Carina,Jan
Thermometer,12.669888444354577,Bernd,Jan
Laser,5.818329229326336,Bernd,Jan
Thermometer,36.75011285217007,Ada,Jan
Laser,30.912583045673436,Ada,Jan
Laser,14.237268351286154,Daniel,Jan
Thermometer,3.888899106441135,Bernd,Jan
Laser,29.279364243931035,Bernd,Jan
Thermometer,53.225447731784115,Ada,Jan
Laser,77.88650261164847,Ada,Jan
Radiometer,20.197236732988667,Bernd,Jan
Laser,1.3438897393361633,Daniel,Jan
Thermometer,27,Carina,Jan
Thermometer,2.803076746503108,Bernd,Jan
Radiometer,0.13258843875733317,Daniel,Jan
Laser,8.658693163196576,Daniel,Jan
Radiometer,43.77148419421362,Bernd,Jan
Thermometer,27.229181641854964,Bernd,Jan
Laser,19,Carina,Jan
Radiometer,7,Carina,Jan
Thermometer,51.21479562926686,Ada,Jan
Thermometer,60.002700930865736,Ada,Jan
Thermometer,4,Carina,Jan
Radiometer,41.794737307291065,Ada,Jan
Thermometer,30,Carina,Jan
Laser,76.12151182535429,Ada,Jan
Radiometer,36.86517647687102,Ada,Jan
Laser,14.582056035464822,Daniel,Jan
Radiometer,12.749580827608485,Daniel,Jan
Thermometer,23.168208440150885,Bernd,Jan
Laser,20.482295451491574,Daniel,Jan
Radiometer,5.600139505886074,Daniel,Jan
Laser,28.91848875755736,Ada,Jan
Laser,14.391152409246322,Ada,Jan
Thermometer,24,Carina,Feb
Radiometer,9,Carina,Feb
Laser,16.556053523452963,Bernd,Feb
Thermometer,20.96904296932488,Ada,Feb
Thermometer,45.24990112764146,Ada,Feb
Laser,21,Carina,Feb
Laser,21,Carina,Feb
Laser,0.0,Daniel,Feb
Radiometer,6.872305379449892,Daniel,Feb
Thermometer,4.057176869582762,Daniel,Feb
Thermometer,4.409466291119997,Daniel,Feb
Thermometer,22.774605747555807,Daniel,Feb
Laser,5.271294797040777,Bernd,Feb
Radiometer,56.51860952427157,Ada,Feb
Thermometer,41.39350926129988,Bernd,Feb
Thermometer,43.66297596456862,Bernd,Feb
Laser,17.29645694577912,Bernd,Feb
Radiometer,9.71704939888858,Daniel,Feb
Radiometer,10.494381694267055,Daniel,Feb
Radiometer,11.376109537320428,Daniel,Feb
Radiometer,41.88347701630678,Ada,Feb
Thermometer,49.363966661120934,Bernd,Feb
Radiometer,18.288078578262574,Bernd,Feb
Thermometer,40.46444723945037,Bernd,Feb
Thermometer,1,Carina,Feb
Thermometer,2.6601719876363616,Ada,Feb
Laser,10.083628981777865,Bernd,Feb
Laser,8.139922994491403,Daniel,Feb
Laser,21.270144300576373,Bernd,Feb
Radiometer,0.475469216766526,Daniel,Feb
Radiometer,7.025920117242262,Daniel,Feb
Radiometer,9,Carina,Feb
Thermometer,38.68290752965216,Daniel,Feb
Radiometer,8.555415526674226,Daniel,Feb
Radiometer,6.783443292858177,Bernd,Feb
Laser,46.92441000415405,Ada,Feb
Thermometer,9.696990130818506,Daniel,Feb
Thermometer,14.884782580431693,Bernd,Feb
Radiometer,33,Carina,Feb
Thermometer,29.499074221733302,Ada,Feb
Thermometer,25,Carina,Feb
Radiometer,28,Carina,Feb
Laser,16,Carina,Feb
Thermometer,28.12699669014629,Ada,Feb
Laser,8.453801112391846,Bernd,Feb
Radiometer,19.078331066405447,Bernd,Feb
Laser,10.905394723291773,Daniel,Feb
Radiometer,5.405527554116447,Daniel,Feb
Thermometer,0.9835376582984477,Daniel,Feb
Thermometer,28.261572200732015,Bernd,Feb
Laser,4.737372687417151,Bernd,Feb
Laser,36.87110486594821,Bernd,Feb
Radiometer,26,Carina,Feb
Laser,15,Carina,Feb
Thermometer,16.725318146650714,Bernd,Feb
Radiometer,1.993661407958025,Ada,Feb
Laser,25.697554996655025,Ada,Feb
Radiometer,7.6164913394821205,Daniel,Feb
Thermometer,48.73202480238525,Bernd,Feb
Thermometer,29.652300656203323,Ada,Feb
Laser,13.853809383504146,Bernd,Feb
Radiometer,12,Carina,Feb
Thermometer,31,Carina,Feb
Thermometer,0.6092579909858998,Daniel,Feb
Laser,77.53907910868026,Ada,Feb
Laser,22.45856719581793,Bernd,Feb
Laser,15.067900133846566,Daniel,Feb
Radiometer,12.948989198401778,Bernd,Feb
Laser,17.238154747094313,Ada,Feb
Thermometer,4.989587579290783,Daniel,Feb
Laser,84.31597365877475,Ada,Feb
Thermometer,19.415209493542747,Bernd,Feb
Laser,15.33122768885935,Bernd,Feb
Laser,36.16268354241369,Ada,Feb
Radiometer,11,Carina,Feb
Radiometer,7,Carina,Feb
Thermometer,23,Carina,Feb
Thermometer,72.2219141012872,Ada,Feb
Thermometer,91.39808516692881,Ada,Feb
Laser,47.94990507157655,Daniel,Feb
Laser,18.241319762722043,Daniel,Feb
Laser,39.485292932874295,Ada,Feb
Thermometer,21.585579203258952,Daniel,Feb
Laser,3,Carina,Feb
Laser,4.301872788146238,Daniel,Feb
Laser,35.239724856726355,Ada,Feb
Thermometer,3.2804576918087713,Daniel,Feb
Laser,13.623642048293277,Bernd,Feb
Laser,90.17676912421804,Ada,Feb
Thermometer,5.292251983085446,Daniel,Feb
Laser,36.301251421164885,Bernd,Feb
Laser,31,Carina,Feb
Laser,5,Carina,Feb
Thermometer,1,Carina,Feb
Radiometer,18.629827124878993,Bernd,Feb
Thermometer,27.513689150202424,Daniel,Feb
Radiometer,7.50318785230993,Daniel,Feb
Laser,24.568063209646027,Daniel,Feb
Laser,29.657120589844897,Bernd,Feb
Radiometer,46.26281566417768,Ada,Feb
Thermometer,84.94912888352589,Ada,Feb
Laser,2.8697055659980375,Daniel,Feb
Thermometer,22.622146301071897,Daniel,Feb
Radiometer,21.340707002109323,Bernd,Feb
Thermometer,4,Carina,Feb
Thermometer,26,Carina,Feb
Thermometer,10.322093902237828,Ada,Feb
Radiometer,7.840275774569461,Daniel,Feb
Thermometer,16.36038552778627,Daniel,Feb
Radiometer,26.110934292425295,Daniel,Feb
Thermometer,30.388869330043228,Bernd,Feb
Thermometer,19.014268005537442,Bernd,Feb
Thermometer,0.6373793065353422,Daniel,Feb
Laser,93.78355019924702,Ada,Feb
Laser,34,Carina,Feb
Thermometer,17.823790631914576,Daniel,Feb
Thermometer,8.014641775732123,Bernd,Feb
Thermometer,17.137411186300252,Daniel,Feb
Thermometer,22.056491704443705,Ada,Feb
Laser,31.794016967539605,Bernd,Feb
Thermometer,34.14439631332558,Bernd,Feb
Radiometer,1,Carina,Feb
Laser,20,Carina,Feb
Laser,43.83770743781825,Ada,Feb
Laser,4,Carina,Feb
Thermometer,37.86623099293802,Bernd,Feb
Radiometer,89.7976730317484,Ada,Feb
Radiometer,0.030544731862448438,Daniel,Feb
Radiometer,20.975767273121765,Daniel,Feb
Radiometer,15,Carina,Feb
Laser,3,Carina,Feb
Radiometer,8,Carina,Feb
Laser,47.307799022184454,Bernd,Feb
Thermometer,25.0618329669495,Bernd,Feb
Radiometer,39.3987171309953,Daniel,Feb
Laser,26,Carina,Feb
Laser,33,Carina,Feb
Laser,33.37635978666306,Ada,Feb
Laser,16.808219190600816,Daniel,Feb
Laser,16.02066237786734,Bernd,Feb
Laser,33.61658723142034,Bernd,Feb
Laser,35.25688916869435,Bernd,Feb
Thermometer,42.773440530735165,Bernd,Feb
Thermometer,17.53858599944979,Bernd,Mär
Laser,8.692102082158048,Bernd,Mär
Radiometer,30,Carina,Mär
Laser,25,Carina,Mär
Radiometer,14.198767195543532,Bernd,Mär
Thermometer,23,Carina,Mär
Thermometer,15,Carina,Mär
Radiometer,67.2728607908148,Ada,Mär
Laser,16.434060146635243,Bernd,Mär
Thermometer,41.25264604598976,Bernd,Mär
Radiometer,12,Carina,Mär
Laser,36.575164734189244,Bernd,Mär
Thermometer,34,Carina,Mär
Radiometer,45.47058361996225,Bernd,Mär
