Messgerät,Messwert,Person,Monat
Thermometer,38.17229240376735,Bernd,Jan
Laser,55.49127660200101,Ada,Jan
Radiometer,14,Carina,Jan
Laser,4.323244391506412,Daniel,Jan
Radiometer,20.965022695348956,Bernd,Jan
Thermometer,3,Carina,Jan
Laser,26,Carina,Jan
Thermometer,33,Carina,Jan
Thermometer,39.983330326336564,Bernd,Jan
Radiometer,0.6998418938311507,Daniel,Jan
Radiometer,16.628048394178908,Daniel,Jan
Radiometer,89.67255872330239,Ada,Jan
Laser,33,Carina,Jan
Thermometer,25.763789400294026,Daniel,Jan
Radiometer,10,Carina,Jan
Radiometer,27.394842828436644,Daniel,Jan
Radiometer,24.554070068658582,Daniel,Jan
Radiometer,24.60260487412021,Daniel,Jan
Radiometer,64.93837365859069,Ada,Jan
Radiometer,8.23833200620039,Daniel,Jan
Thermometer,36.55683870105525,Bernd,Jan
Laser,25,Carina,Jan
Laser,78.30332033486089,Ada,Jan
Thermometer,27,Carina,Jan
Laser,16.954674496716983,Ada,Jan
Thermometer,7.383049911684448,Daniel,Jan
Laser,30.844432277621912,Daniel,Jan
Radiometer,53.15428531734534,Ada,Jan
Laser,3,Carina,Jan
Thermometer,31.29186841108391,Bernd,Jan
Radiometer,15.739739373372718,Bernd,Jan
Thermometer,11.608229866344733,Bernd,Jan
Laser,56.722100657847896,Ada,Jan
Laser,40.15971454466448,Ada,Jan
Laser,77.77279149716144,Ada,Jan
Laser,81.08109865852964,Ada,Jan
Thermometer,44.27391263538151,Bernd,Jan
Thermometer,29,Carina,Jan
Radiometer,10.188685083476164,Daniel,Jan
Radiometer,40.07507104757534,Bernd,Jan
Radiometer,79.21008104102695,Ada,Jan
Laser,44.383396419932716,Bernd,Jan
Thermometer,35.77335935687199,Bernd,Jan
Laser,1.9249134395391942,Bernd,Jan
Laser,96.17020580584705,Ada,Jan
Laser,35,Carina,Jan
Thermometer,18,Carina,Jan
Radiometer,1.5145275573593626,Daniel,Jan
Thermometer,36.22302690958871,Bernd,Jan
Thermometer,18.078671790952473,Daniel,Jan
Radiometer,16.771115732374,Ada,Jan
Thermometer,9.398770147094883,Daniel,Jan
Laser,35,Carina,Jan
Thermometer,19,Carina,Jan
Thermometer,35.145648269525246,Daniel,Jan
Radiometer,71.5103019910684,Ada,Jan
Thermometer,0.6062040867836294,Daniel,Jan
Radiometer,6,Carina,Jan
Thermometer,14,Carina,Jan
Laser,40.85092163077739,Bernd,Jan
Thermometer,35,Carina,Jan
Radiometer,20,Carina,Jan
Laser,27.28856363835639,Ada,Jan
Laser,30,Carina,Jan
Radiometer,0.2100748530956914,Daniel,Jan
Laser,16.020778460280315,Ada,Jan
Laser,31,Carina,Jan
Radiometer,20.016969315302763,Bernd,Jan
Laser,7,Carina,Jan
Laser,17.61885143642587,Daniel,Jan
Thermometer,18,Carina,Jan
Radiometer,46.00956441732807,Bernd,Jan
Radiometer,75.61651749934796,Ada,Jan
Radiometer,49.99880031599154,Bernd,Jan
Thermometer,15,Carina,Jan
Radiometer,11,Carina,Jan
Radiometer,16.079196379905085,Daniel,Jan
