Messgerät,Messwert,Person,Monat
Radiometer,89.35210278830287,Ada,Jan
Thermometer,17.295841259538747,Bernd,Jan
Laser,21.9182675782086,Bernd,Jan
Thermometer,11.851281158842275,Daniel,Jan
Thermometer,27.285413798990877,Ada,Jan
Radiometer,13,Carina,Jan
Radiometer,11,Carina,Jan
Radiometer,98.71845905600736,Ada,Jan
Thermometer,75.30541643260655,Ada,Jan
Thermometer,3.0335594145499782,Daniel,Jan
Thermometer,3,Carina,Jan
Thermometer,28,Carina,Jan
Laser,24.050260859687743,Bernd,Jan
Radiometer,0.7942731973960447,Daniel,Jan
Laser,6,Carina,Jan
Thermometer,25.185555500338186,Bernd,Jan
Laser,27.585906906422355,Daniel,Jan
Thermometer,26.001850505670205,Bernd,Jan
Radiometer,78.2758639158559,Ada,Jan
Thermometer,23.1908870941517,Bernd,Jan
Laser,31,Carina,Jan
Radiometer,43.30561942546011,Daniel,Jan
Thermometer,26.868893538581307,Bernd,Jan
Laser,8.594865151319075,Bernd,Jan
Thermometer,85.79542505414767,Ada,Jan
Thermometer,25.44381966315445,Daniel,Jan
Radiometer,84.74810060409244,Ada,Jan
Thermometer,19.224731312335454,Ada,Jan
Thermometer,4.923221551844289,Daniel,Jan
Laser,4.273009580299884,Daniel,Jan
Thermometer,55.80438404612795,Ada,Jan
Radiometer,2.3376354185319936,Daniel,Jan
Thermometer,44.94994356469694,Ada,Jan
Radiometer,60.064152120659095,Ada,Jan
Laser,9.203969819499411,Daniel,Jan
Laser,42.530126341492206,Bernd,Jan
Radiometer,31,Carina,Jan
Laser,62.784121666472956,Ada,Jan
Thermometer,42.301729044632346,Bernd,Jan
Radiometer,31.844856098028384,Bernd,Jan
Thermometer,0.28715063938146157,Ada,Jan
Laser,21.84730467056597,Ada,Jan
Thermometer,4.359638954163769,Bernd,Jan
Thermometer,38.39475446609274,Daniel,Jan
Laser,7.8567568476751575,Daniel,Jan
Thermometer,25,Carina,Jan
Radiometer,0.685142659361802,Daniel,Jan
Radiometer,2.567611626631716,Ada,Jan
Laser,17,Carina,Jan
Thermometer,2,Carina,Jan
Laser,2.026598563772862,Daniel,Jan
Laser,1,Carina,Jan
Radiometer,0.5373106043878417,Bernd,Jan
Laser,94.31813877680005,Ada,Jan
Radiometer,81.47758335085626,Ada,Jan
Thermometer,30,Carina,Jan
Laser,41.341768070056595,Daniel,Jan
Thermometer,35,Carina,Jan
Thermometer,58.55566254549446,Ada,Jan
Thermometer,30.737503583167324,Ada,Jan
Laser,4.8864049613539295,Ada,Jan
Laser,72.59739658213815,Ada,Jan
Radiometer,0.9387625362211247,Daniel,Jan
Laser,34.06921657123154,Ada,Jan
Thermometer,28,Carina,Jan
Laser,33.262401021271515,Daniel,Jan
Radiometer,24.064752461924805,Daniel,Jan
Thermometer,19.69964909547329,Daniel,Jan
Laser,1.6361055824386366,Daniel,Jan
Laser,1.6377469867412053,Daniel,Jan
Laser,27.71335304844207,Ada,Jan
Radiometer,47.493388059400615,Bernd,Jan
Radiometer,22,Carina,Jan
Laser,64.44370209129318,Ada,Jan
Laser,27,Carina,Jan
Radiometer,45.05376989055445,Ada,Jan
Laser,3,Carina,Jan
Thermometer,32.909374911369746,Bernd,Jan
Radiometer,10.257477964167192,Daniel,Jan
Radiometer,3.409839843120083,Bernd,Jan
Thermometer,89.62682070073046,Ada,Jan
Thermometer,53.13578289658529,Ada,Jan
Laser,33,Carina,Jan
Radiometer,38.249842209984706,Ada,Jan
Thermometer,37.21239410163912,Bernd,Jan
Laser,2.1460394473567104,Daniel,Jan
Laser,9,Carina,Jan
Laser,0,Carina,Jan
Thermometer,31.506445331069045,Daniel,Jan
Thermometer,72.94684696763464,Ada,Jan
Laser,94.6063913670556,Ada,Jan
Laser,31,Carina,Jan
Thermometer,58.43950547160358,Ada,Jan
Laser,83.68037229138477,Ada,Jan
Radiometer,21.800026711032842,Daniel,Jan
Laser,41.994232050111684,Bernd,Jan
Laser,1.5198516339398171,Daniel,Jan
Thermometer,0,Carina,Jan
Radiometer,3.8117303337242947,Bernd,Jan
Laser,9,Carina,Jan
Radiometer,42.63880590354817,Bernd,Jan
Thermometer,45.73483698562607,Ada,Jan
Radiometer,32.483355848765186,Daniel,Jan
Laser,45.60403066575252,Bernd,Jan
Thermometer,43.31491142020082,Bernd,Jan
Radiometer,36.77640145251502,Ada,Jan
Thermometer,60.21610359709503,Ada,Jan
Laser,13.441920162316439,Bernd,Jan
Thermometer,31,Carina,Jan
Thermometer,0.0,Daniel,Jan
Radiometer,13.169945065959963,Daniel,Jan
Thermometer,3,Carina,Jan
Thermometer,10.28144588368217,Daniel,Jan
Radiometer,29,Carina,Jan
Thermometer,4,Carina,Jan
Laser,29,Carina,Jan
Radiometer,21.844511973551207,Daniel,Jan
Thermometer,18,Carina,Jan
Radiometer,0.3241869254877683,Ada,Jan
Thermometer,12.080497410507993,Daniel,Jan
Laser,32.65757538867927,Daniel,Jan
Laser,21.142222112352005,Bernd,Jan
Thermometer,43.22943035461915,Ada,Jan
Radiometer,5.681432295227773,Ada,Jan
Radiometer,0.8590623458810138,Daniel,Jan
Thermometer,24,Carina,Feb
Radiometer,12,Carina,Feb
Radiometer,41.87201726824464,Ada,Feb
Radiometer,91.29658206902482,Ada,Feb
Laser,26.930819818993374,Bernd,Feb
Thermometer,45.25999383195337,Bernd,Feb
Laser,31.809376416321953,Ada,Feb
Radiometer,39.65494127284901,Bernd,Feb
Laser,34.422954585716,Bernd,Feb
Radiometer,21,Carina,Feb
Laser,47.88477626813854,Bernd,Feb
Radiometer,35,Carina,Feb
Radiometer,36.622999126340126,Bernd,Feb
Laser,43.87970789588777,Daniel,Feb
Laser,75.93691771415348,Ada,Feb
Radiometer,0.0,Daniel,Feb
Thermometer,75.00799891142567,Ada,Feb
Thermometer,12,Carina,Feb
Laser,49.93857028368108,Bernd,Feb
Laser,30,Carina,Feb
Laser,91.72389137204289,Ada,Feb
Thermometer,16.683188804828262,Ada,Feb
Radiometer,36.35775034767361,Daniel,Feb
Laser,14.609898230761898,Daniel,Feb
Radiometer,20.724007317923995,Daniel,Feb
Thermometer,6.8803035365903265,Bernd,Feb
Radiometer,23,Carina,Feb
Radiometer,1,Carina,Feb
Thermometer,18.54123065556024,Bernd,Feb
Radiometer,28.83743503943092,Bernd,Feb
Radiometer,11.308377908297722,Daniel,Feb
Laser,26,Carina,Feb
Thermometer,15.331652945394417,Daniel,Feb
Thermometer,66.80356819996852,Ada,Feb
Radiometer,19,Carina,Feb
Thermometer,98.74855289660832,Ada,Feb
Laser,21.94339532765137,Daniel,Feb
Radiometer,0.08543315763211146,Daniel,Feb
Laser,12.308012847343475,Ada,Feb
Thermometer,26,Carina,Feb
Laser,0.29671042189843844,Bernd,Feb
Radiometer,73.81500126908178,Ada,Feb
Thermometer,7.050328089304136,Ada,Feb
Radiometer,87.71429902109,Ada,Feb
Thermometer,2.783528816556768,Daniel,Feb
Laser,15.133546991207476,Daniel,Feb
Radiometer,7,Carina,Feb
Thermometer,30.87849445062557,Ada,Feb
Thermometer,4.281574285502908,Daniel,Feb
Radiometer,22.92547748978867,Bernd,Feb
Thermometer,15,Carina,Feb
Radiometer,25,Carina,Feb
Radiometer,9.484928849274354,Bernd,Feb
Laser,7.0309537108588085,Daniel,Feb
Radiometer,8.685977826809761,Daniel,Feb
Thermometer,3.0463941051845644,Daniel,Feb
Thermometer,10.803727832897392,Bernd,Feb
Thermometer,70.38587905103095,Ada,Feb
Laser,6,Carina,Feb
Laser,1.1871060784895249,Bernd,Feb
Thermometer,31.977505331056143,Ada,Feb
Laser,82.51402221513335,Ada,Feb
Laser,1,Carina,Feb
Radiometer,54.248494603002506,Ada,Feb
Laser,1.4713669339425408,Daniel,Feb
Thermometer,55.08767018626168,Ada,Feb
Thermometer,26,Carina,Feb
Thermometer,39.666546935796,Ada,Feb
Thermometer,35.91208643854728,Bernd,Feb
Radiometer,12,Carina,Feb
Thermometer,3.78548619145902,Bernd,Feb
Laser,65.96393061925863,Ada,Feb
Laser,18.22985454234244,Daniel,Feb
Thermometer,42.90014201921997,Daniel,Feb
Laser,5.024597129649344,Ada,Feb
Thermometer,21.480184810486076,Bernd,Feb
Thermometer,10,Carina,Feb
Radiometer,25.684744128240908,Daniel,Feb
Radiometer,12.011988226358172,Daniel,Feb
Radiometer,9.097254597744469,Daniel,Feb
Laser,35,Carina,Feb
Laser,45.653760584340034,Bernd,Feb
Radiometer,15,Carina,Feb
Thermometer,24.066754927979122,Daniel,Feb
Laser,20,Carina,Feb
Thermometer,38.92960480633657,Ada,Feb
Radiometer,93.80895815422625,Ada,Feb
Radiometer,7.376901950945491,Ada,Feb
Laser,32,Carina,Feb
Radiometer,45.421486762625875,Bernd,Feb
Thermometer,0.029886381848324484,Daniel,Feb
Thermometer,11.488299902469269,Ada,Feb
Radiometer,28.60598631808232,Daniel,Feb
Radiometer,27,Carina,Feb
Thermometer,1.0242414049328414,Daniel,Feb
Thermometer,16.291586537459306,Bernd,Feb
Radiometer,12.492195112915732,Bernd,Feb
Laser,43.034088899004644,Ada,Feb
Radiometer,33.37967515887438,Ada,Feb
Radiometer,26,Carina,Feb
Radiometer,54.18349410184149,Ada,Feb
Radiometer,32.23892776185654,Daniel,Feb
Thermometer,2.1351003652027134,Bernd,Feb
Radiometer,14.164340735775337,Daniel,Feb
Thermometer,13,Carina,Feb
Thermometer,19.98365062366015,Bernd,Feb
Radiometer,12.383529384223714,Ada,Feb
Radiometer,3.9704367926472326,Daniel,Feb
Thermometer,15.977286276413194,Bernd,Feb
Thermometer,74.3415478842553,Ada,Feb
Laser,29.15623349284207,Daniel,Feb
Radiometer,7.04244355044421,Daniel,Feb
Radiometer,94.9512588854606,Ada,Feb
Thermometer,1.6528320753162515,Daniel,Feb
Laser,23,Carina,Feb
Laser,12.660027845337186,Daniel,Feb
Laser,19.566829582010904,Ada,Feb
Thermometer,13.176817288796006,Bernd,Feb
Laser,20.51225747693172,Daniel,Feb
Laser,38.691703071399665,Bernd,Feb
Radiometer,96.29131301423695,Ada,Feb
Laser,4.760079699514241,Ada,Feb
Laser,77.75322899205428,Ada,Feb
Radiometer,0.9641683537099522,Daniel,Feb
Laser,25,Carina,Feb
Thermometer,8.795171836261579,Bernd,Feb
Radiometer,18,Carina,Feb
Thermometer,10.183601613538496,Daniel,Feb
Radiometer,28,Carina,Feb
Thermometer,2.173248536393897,Daniel,Mär
Laser,30.427533152695073,Bernd,Mär
Radiometer,4.2279713532839995,Ada,Mär
Laser,30,Carina,Mär
Radiometer,29,Carina,Mär
Laser,42.19681227524062,Bernd,Mär
Thermometer,46.952487504242285,Bernd,Mär
Thermometer,37.394892301406145,Ada,Mär
Laser,8.481616794780717,Daniel,Mär
Laser,14,Carina,Mär
Radiometer,10,Carina,Mär
Thermometer,5,Carina,Mär
Thermometer,63.1053043253186,Ada,Mär
Laser,3.691598751459757,Daniel,Mär
Radiometer,4.151749761531105,Daniel,Mär
Laser,75.50723250103516,Ada,Mär
Laser,5,Carina,Mär
Radiometer,73.92270138512238,Ada,Mär
Radiometer,12.30576877362466,Ada,Mär
Thermometer,19.995504039095678,Ada,Mär
Thermometer,10.661435549030916,Daniel,Mär
Laser,27,Carina,Mär
Laser,46.3004177729964,Ada,Mär
Thermometer,41.05232781189011,Ada,Mär
Radiometer,42.83423697129473,Ada,Mär
Laser,26.639785578019204,Ada,Mär
Thermometer,2,Carina,Mär
Thermometer,4.314025890734598,Daniel,Mär
Radiometer,26.34216919714153,Bernd,Mär
Radiometer,10.160951864126455,Ada,Mär
Laser,25,Carina,Mär
Radiometer,38.41413880227364,Daniel,Mär
Laser,12.283465264309807,Daniel,Mär
Radiometer,27,Carina,Mär
Thermometer,56.162558402226196,Ada,Mär
Radiometer,16,Carina,Mär
Thermometer,10,Carina,Mär
Laser,10.500136698610529,Bernd,Mär
Radiometer,5.7734916674367,Daniel,Mär
Laser,48.65747040419201,Bernd,Mär
Laser,22.862148757274824,Bernd,Mär
Laser,35.25553878389059,Bernd,Mär
Thermometer,38.38209980804087,Daniel,Mär
Thermometer,4.193077984632511,Daniel,Mär
Radiometer,22,Carina,Mär
Thermometer,31.182130069037164,Daniel,Mär
Thermometer,11.676680059135123,Daniel,Mär
Thermometer,44.70169823000455,Bernd,Mär
Laser,6,Carina,Mär
Thermometer,91.03662270612519,Ada,Mär
Thermometer,40.86525588335762,Ada,Mär
Radiometer,9,Carina,Mär
Laser,14,Carina,Mär
Laser,23.346347793612836,Bernd,Mär
Radiometer,28,Carina,Mär
Laser,26,Carina,Mär
Thermometer,19,Carina,Mär
Radiometer,28.281490997930003,Ada,Mär
Radiometer,10.049256990861913,Daniel,Mär
Radiometer,27,Carina,Mär
Laser,13.685829760320868,Bernd,Mär
Radiometer,12.57804447914468,Bernd,Mär
Thermometer,38.72610512224854,Daniel,Mär
Radiometer,19,Carina,Mär
Radiometer,26.538120712957156,Daniel,Mär
Laser,33,Carina,Mär
Laser,3.7306378183458637,Daniel,Mär
Thermometer,3.644913125387217,Ada,Mär
Laser,4.314616546866771,Daniel,Mär
Radiometer,0.9146753319426666,Daniel,Mär
Radiometer,31.485004541054995,Ada,Mär
Radiometer,72.38751222687699,Ada,Mär
Radiometer,6.487479854993998,Daniel,Mär
Radiometer,4,Carina,Mär
Thermometer,41.434097996673685,Bernd,Mär
Radiometer,7.834745741476048,Daniel,Mär
Radiometer,75.70617902205299,Ada,Mär
Radiometer,94.69100377711243,Ada,Mär
Radiometer,16.059641044423973,Bernd,Mär
Radiometer,44.66397327686932,Bernd,Mär
Radiometer,16.282355318536553,Daniel,Mär
Laser,0.6243626732883367,Bernd,Mär
Thermometer,94.21615256497891,Ada,Mär
Thermometer,9.053896473671433,Daniel,Mär
Radiometer,38.397530429187,Daniel,Mär
Thermometer,9.607100904692167,Daniel,Mär
Thermometer,1.8905359837526559,Bernd,Mär
Radiometer,5.846545816176773,Ada,Mär
Thermometer,47.13155982330106,Daniel,Mär
Thermometer,8,Carina,Mär
Laser,27.163763705172805,Ada,Mär
Thermometer,76.70411428198317,Ada,Mär
Laser,30,Carina,Mär
Radiometer,50.62754173682742,Ada,Mär
Laser,11.543488557438288,Daniel,Mär
Radiometer,4.598836714667614,Bernd,Mär
Laser,7.719276486818416,Bernd,Mär
Laser,32.61190604781032,Ada,Mär
Radiometer,6.815571221305761,Bernd,Mär
Radiometer,47.800395965200835,Bernd,Mär
Laser,47.09697816715293,Ada,Mär
Thermometer,35,Carina,Mär
Thermometer,57.820530945334895,Ada,Mär
Laser,5.801335460244644,Bernd,Mär
Laser,42.60674179500874,Bernd,Mär
Radiometer,16,Carina,Mär
Laser,3.3587585360418446,Bernd,Mär
Laser,27,Carina,Mär
Laser,10.290665650135153,Daniel,Mär
Radiometer,16,Carina,Mär
Radiometer,38.93644090646489,Ada,Mär
Laser,27.32829301618482,Bernd,Mär
Thermometer,16,Carina,Mär
Thermometer,8,Carina,Mär
Radiometer,18,Carina,Mär
Radiometer,12.587878429530205,Daniel,Mär
Laser,43.948498828164944,Bernd,Mär
Radiometer,31.070331360024166,Daniel,Mär
Radiometer,36.05641396843341,Ada,Mär
Radiometer,15.74123809558765,Bernd,Mär
Radiometer,9,Carina,Mär
Laser,19.79880405194863,Daniel,Mär
Radiometer,17.886372266177286,Bernd,Mär
Laser,16,Carina,Apr
Laser,12,Carina,Apr
Laser,1.3150960464046046,Daniel,Apr
Laser,43.75166458464856,Daniel,Apr
Thermometer,42.10245517632496,Ada,Apr
Radiometer,22,Carina,Apr
Radiometer,7.850437815942579,Ada,Apr
