Messgerät,Messwert,Person,Monat
Thermometer,96.08839679318105,Ada,Jan
Laser,3.163072777016348,Daniel,Jan
Radiometer,7.11491626757636,Bernd,Jan
Thermometer,33.60611988722202,Daniel,Jan
Radiometer,11.41082466649737,Daniel,Jan
Laser,35.503843141283326,Bernd,Jan
Laser,5.094198903476876,Bernd,Jan
Radiometer,30.15097794638728,Ada,Jan
Radiometer,11,Carina,Jan
Radiometer,44.69521541102597,Ada,Jan
Thermometer,11.69869324185132,Daniel,Jan
Radiometer,98.704700903021,Ada,Jan
Laser,3.2335127964940553,Daniel,Jan
Radiometer,17.009499631442914,Bernd,Jan
Radiometer,1.7502913528076203,Bernd,Jan
Radiometer,3.47068615853442,Daniel,Jan
Thermometer,7.393799136523171,Ada,Jan
Laser,1.7628310702888381,Daniel,Jan
Laser,19.281508163258966,Bernd,Jan
Radiometer,39.90385401049977,Ada,Jan
Laser,41.777145222002545,Bernd,Jan
Laser,52.667849029070126,Ada,Jan
Thermometer,1.0838670145713662,Daniel,Jan
Radiometer,44.600536243970154,Bernd,Jan
Laser,24,Carina,Jan
Thermometer,11.77619800525222,Daniel,Jan
Laser,20.942932435115985,Daniel,Jan
Radiometer,34,Carina,Jan
Radiometer,11.765002933397215,Daniel,Jan
Thermometer,79.21736645567599,Ada,Jan
Radiometer,30,Carina,Jan
Laser,0.5127102533993801,Daniel,Jan
Thermometer,16.74734415843823,Bernd,Jan
Thermometer,15,Carina,Jan
Thermometer,13,Carina,Jan
Thermometer,3.391011814258632,Bernd,Jan
Laser,44.22202015392989,Ada,Jan
Laser,32.388771422512704,Bernd,Jan
Laser,12.929552234909702,Daniel,Jan
Laser,4,Carina,Jan
Radiometer,1.1457505885327346,Ada,Jan
Laser,16.138526989546833,Bernd,Jan
Thermometer,4.63843359885851,Bernd,Jan
Radiometer,2.0752424030440104,Daniel,Jan
Laser,4,Carina,Jan
Laser,9.321323795221327,Daniel,Jan
Laser,9,Carina,Jan
Radiometer,25.97107357380488,Ada,Jan
Thermometer,21.461037201466794,Ada,Jan
Laser,25,Carina,Jan
Thermometer,10.968190944589129,Ada,Jan
Thermometer,3.9431016966325942,Daniel,Jan
Radiometer,7.764703572376037,Daniel,Jan
Laser,19,Carina,Jan
Radiometer,33.3517256968924,Daniel,Jan
Laser,53.73578504266918,Ada,Jan
Radiometer,22,Carina,Jan
Radiometer,23.324757647686432,Bernd,Jan
Laser,22,Carina,Jan
Radiometer,32,Carina,Jan
Radiometer,41.95052759429601,Daniel,Jan
Laser,13.71517326387731,Daniel,Jan
Radiometer,15,Carina,Jan
Laser,29.710361836468856,Ada,Jan
Laser,45.90853630793008,Bernd,Jan
Laser,8,Carina,Jan
Thermometer,35.810258951167285,Ada,Jan
Thermometer,11.855813656355702,Daniel,Jan
Thermometer,23,Carina,Jan
Radiometer,8,Carina,Jan
Laser,97.30739247220022,Ada,Jan
Thermometer,9,Carina,Jan
Thermometer,6.470210208955946,Daniel,Jan
Radiometer,13.280282696334126,Daniel,Jan
Laser,42.17668865920986,Bernd,Jan
Thermometer,34,Carina,Jan
Radiometer,2.4116052210108982,Bernd,Jan
Thermometer,5,Carina,Jan
Thermometer,11,Carina,Jan
Laser,21.46731264911018,Ada,Jan
Thermometer,32,Carina,Jan
Laser,19,Carina,Jan
Radiometer,3,Carina,Jan
Thermometer,10.82160385807266,Daniel,Jan
Thermometer,10,Carina,Jan
Radiometer,7,Carina,Jan
Radiometer,21.635425630045212,Bernd,Jan
Laser,35,Carina,Jan
Laser,5.952374181667856,Daniel,Jan
Thermometer,20,Carina,Jan
Radiometer,18.80765357458854,Bernd,Jan
Thermometer,1.826253245805546,Daniel,Feb
Laser,21.74193103464019,Daniel,Feb
Thermometer,7.512903429629766,Daniel,Feb
Laser,5.90086278767335,Daniel,Feb
Thermometer,36.07265895953388,Bernd,Feb
Laser,8.516250872887426,Bernd,Feb
Laser,33.43806234786521,Ada,Feb
Radiometer,16,Carina,Feb
Laser,22,Carina,Feb
Thermometer,40.235371572866384,Bernd,Feb
Radiometer,10,Carina,Feb
Thermometer,20,Carina,Feb
Thermometer,2.0593438691829475,Daniel,Feb
Thermometer,1.5062203508679595,Bernd,Feb
Thermometer,0.37057021566130444,Daniel,Feb
Laser,2.7288865464212986,Daniel,Feb
Thermometer,27,Carina,Feb
Thermometer,35.04473376743461,Bernd,Feb
Thermometer,19,Carina,Feb
Laser,20.43495576173794,Daniel,Feb
Thermometer,48.49249385652883,Ada,Feb
Radiometer,12.246413884262209,Daniel,Feb
Laser,23.13537098274707,Daniel,Feb
Radiometer,32.08910700459342,Ada,Feb
Radiometer,5,Carina,Feb
Radiometer,6,Carina,Feb
Radiometer,0,Carina,Feb
Thermometer,76.74238335341147,Ada,Feb
Radiometer,12,Carina,Feb
Radiometer,84.61919596899394,Ada,Feb
Radiometer,4.325095927085057,Daniel,Feb
Radiometer,71.3309014255547,Ada,Feb
Thermometer,2.9464084641198096,Ada,Feb
Thermometer,16,Carina,Feb
Radiometer,25.428902868292486,Bernd,Feb
Radiometer,19.4608106776492,Ada,Feb
Radiometer,71.4159443369544,Ada,Feb
Thermometer,18.248521390661214,Daniel,Feb
Radiometer,30.601888378336838,Bernd,Feb
Thermometer,11.785182135739806,Daniel,Feb
Thermometer,19.255150198528497,Bernd,Feb
Thermometer,32,Carina,Feb
Radiometer,18.69282153073165,Daniel,Feb
Radiometer,20.372789800477754,Ada,Feb
Thermometer,33.05017371945207,Bernd,Feb
Laser,31,Carina,Feb
Thermometer,23,Carina,Feb
Radiometer,1.936766285238665,Daniel,Feb
Radiometer,32,Carina,Feb
Laser,36.11116877299973,Bernd,Feb
Radiometer,24.54985143527157,Bernd,Feb
Laser,27,Carina,Feb
