Messgerät,Messwert,Person,Monat
Radiometer,19,Carina,Jan
Laser,0.0,Daniel,Jan
Thermometer,11,Carina,Jan
Thermometer,19.33638831394109,Ada,Jan
Radiometer,34,Carina,Jan
Laser,1.0494951104901575,Daniel,Jan
Radiometer,13.13137139004536,Bernd,Jan
Laser,6,Carina,Jan
Thermometer,82.02475432001177,Ada,Jan
Laser,41.44069060330864,Daniel,Jan
Laser,27,Carina,Jan
Laser,16.128763947769915,Bernd,Jan
Thermometer,41.931962156951194,Bernd,Jan
Thermometer,1.6653767801945882,Daniel,Jan
Radiometer,3.878286691405086,Bernd,Jan
Thermometer,55.14382576672787,Ada,Jan
Radiometer,7.9058533833611,Bernd,Jan
Radiometer,75.27384842314521,Ada,Jan
Thermometer,25.136276494038285,Bernd,Jan
Laser,41.671463378947095,Ada,Jan
Thermometer,9.923874302631141,Bernd,Jan
Laser,16.7641982912215,Daniel,Jan
Thermometer,42.20139588169275,Bernd,Jan
Radiometer,16,Carina,Jan
Radiometer,11,Carina,Jan
Thermometer,10.834123357462248,Daniel,Jan
Radiometer,3.080384042970782,Daniel,Jan
Radiometer,17,Carina,Jan
Laser,73.10490132552628,Ada,Jan
Radiometer,7.18650730598773,Daniel,Jan
Laser,3.047687620001949,Daniel,Jan
Laser,2.9196938612736063,Daniel,Jan
Thermometer,32.86064515662871,Bernd,Jan
Laser,20.78546142628548,Ada,Jan
Laser,91.3905077957749,Ada,Jan
Thermometer,22.620273821382746,Daniel,Jan
Radiometer,6.142634794277597,Daniel,Jan
Laser,44.334078388128106,Ada,Jan
Thermometer,92.42067354780141,Ada,Jan
Radiometer,80.67237555007213,Ada,Jan
Laser,11,Carina,Jan
Laser,22.451862012899372,Daniel,Jan
Thermometer,57.47427581835191,Ada,Jan
Radiometer,6,Carina,Jan
Radiometer,40.532381404977954,Bernd,Jan
Laser,6,Carina,Jan
Thermometer,15.745425336018048,Bernd,Jan
Radiometer,41.82387982263896,Bernd,Jan
Thermometer,15.613660228779002,Ada,Jan
Laser,4.8953064441879235,Daniel,Jan
Thermometer,11.283637642052375,Bernd,Jan
Radiometer,29.96802447799657,Ada,Jan
Radiometer,1.6770818566968293,Daniel,Jan
Laser,18,Carina,Jan
Thermometer,92.25507492563524,Ada,Jan
Radiometer,6.06229356780549,Daniel,Jan
Thermometer,5,Carina,Jan
Radiometer,17.697060160492853,Daniel,Jan
Thermometer,20,Carina,Jan
Radiometer,6.097232657941221,Ada,Jan
Thermometer,11.589617088657045,Daniel,Jan
Thermometer,91.42802896702025,Ada,Jan
Laser,0.0,Daniel,Jan
Radiometer,57.14428771109811,Ada,Jan
Laser,33.314168862100146,Bernd,Jan
Thermometer,5.1084800708783735,Bernd,Jan
Radiometer,5,Carina,Jan
Thermometer,26,Carina,Jan
Radiometer,41.98202580603879,Ada,Jan
Thermometer,1.5879102692504254,Ada,Jan
Thermometer,38.079906788836425,Bernd,Jan
Thermometer,30,Carina,Jan
Thermometer,24.10072503896646,Bernd,Jan
Laser,45.66826605572704,Daniel,Jan
Laser,7.840146023106987,Daniel,Jan
Laser,7,Carina,Jan
Thermometer,23.50425813595609,Daniel,Jan
Thermometer,14.696025670353592,Daniel,Jan
Radiometer,94.79736671230931,Ada,Jan
Thermometer,29.094409714450926,Daniel,Jan
Thermometer,63.867531235661765,Ada,Jan
Thermometer,20,Carina,Jan
Thermometer,5,Carina,Jan
Laser,6.042235181450573,Daniel,Jan
Radiometer,35.21037423401256,Bernd,Jan
Thermometer,2.086238933209291,Daniel,Jan
Thermometer,29,Carina,Jan
Radiometer,12,Carina,Jan
Radiometer,11.751793774886721,Bernd,Jan
Thermometer,4.852276340251267,Daniel,Jan
Laser,5.107567124771212,Daniel,Jan
Radiometer,33,Carina,Jan
Radiometer,43.905374691043875,Ada,Jan
Thermometer,14,Carina,Jan
Radiometer,0.0,Daniel,Jan
Thermometer,68.49206189926338,Ada,Jan
Radiometer,51.57034273105457,Ada,Jan
Laser,10.900463943106457,Daniel,Jan
Laser,17,Carina,Jan
Laser,47.24444770558166,Ada,Jan
Laser,13,Carina,Jan
Radiometer,83.6618006833421,Ada,Jan
Thermometer,0.038723511241720354,Daniel,Jan
Radiometer,2.225794924244936,Daniel,Jan
Radiometer,45.226462968777845,Ada,Jan
Radiometer,3,Carina,Jan
Laser,38.77166367640672,Ada,Jan
Radiometer,8,Carina,Jan
Laser,49.691565591135664,Bernd,Jan
Thermometer,5.280145574574025,Ada,Jan
Radiometer,45.97415916590343,Ada,Jan
Thermometer,0.9120348153190516,Bernd,Jan
Radiometer,23,Carina,Jan
Laser,40.2896159740328,Ada,Jan
Thermometer,2.9706178624759714,Bernd,Jan
