Messgerät,Messwert,Person,Monat
Thermometer,21.38808468173419,Bernd,Jan
Radiometer,9.382764974065994,Bernd,Jan
Thermometer,2.2142108696055653,Daniel,Jan
Radiometer,1.0636945488675185,Daniel,Jan
Radiometer,26,Carina,Jan
Laser,1,Carina,Jan
Laser,4.202758224381849,Daniel,Jan
Radiometer,49.17893123155627,Ada,Jan
Radiometer,1,Carina,Jan
Radiometer,44.63651260897949,Ada,Jan
Thermometer,24.060547407570354,Ada,Jan
Radiometer,2.6459827894277983,Daniel,Jan
Thermometer,66.32447507499793,Ada,Jan
Laser,25.401513457750745,Ada,Jan
Laser,33.091284527385355,Daniel,Jan
Laser,2.970516108559771,Daniel,Jan
Thermometer,27.95139771151779,Bernd,Jan
Laser,15.933918990386019,Daniel,Jan
Laser,14,Carina,Jan
Radiometer,18,Carina,Jan
Thermometer,36.81536389766681,Bernd,Jan
Laser,65.30413471569138,Ada,Jan
Radiometer,2.4370113876547697,Bernd,Jan
Radiometer,21.389715275886214,Daniel,Jan
Laser,99.36904599485025,Ada,Jan
Laser,46.360378432641255,Bernd,Jan
Laser,23,Carina,Jan
Radiometer,20.33603112121738,Bernd,Jan
Laser,43.69886411863845,Bernd,Jan
Radiometer,43.44495859189423,Bernd,Jan
Radiometer,26.469334892649943,Bernd,Jan
Laser,16,Carina,Jan
Thermometer,36.47888129850314,Bernd,Jan
Laser,32,Carina,Jan
Radiometer,21.45286044533584,Daniel,Jan
Radiometer,47.930255444495295,Ada,Jan
Laser,42.72193044888739,Bernd,Jan
Laser,32.193550487735,Ada,Jan
Thermometer,8,Carina,Jan
Thermometer,13.027825586543573,Bernd,Jan
Thermometer,34,Carina,Jan
Laser,11,Carina,Jan
Thermometer,27.98778701758513,Bernd,Jan
Laser,44.020554811866376,Bernd,Jan
Thermometer,10,Carina,Jan
Thermometer,1,Carina,Jan
Thermometer,40.339241598009714,Bernd,Jan
Thermometer,5,Carina,Jan
Laser,36.770462100510635,Bernd,Jan
Thermometer,17.451147123625155,Daniel,Jan
Laser,29.40375756339241,Daniel,Jan
Radiometer,17,Carina,Jan
Radiometer,8.391170209982425,Daniel,Jan
Thermometer,96.97164780175885,Ada,Jan
Thermometer,99.72338851550549,Ada,Jan
Thermometer,32.747003384329645,Bernd,Jan
Thermometer,24,Carina,Jan
Thermometer,21.871495925490493,Ada,Jan
Laser,63.65125088755572,Ada,Jan
Thermometer,4.283310400657028,Daniel,Jan
Radiometer,11,Carina,Jan
Laser,8,Carina,Jan
Laser,6.823461903598638,Bernd,Jan
Radiometer,49.46570536364956,Bernd,Jan
Laser,20,Carina,Jan
Radiometer,27,Carina,Jan
Thermometer,38.80896670083297,Ada,Jan
Radiometer,60.02447271461983,Ada,Jan
Radiometer,8.013892419280843,Bernd,Jan
Laser,19.090942459766662,Daniel,Jan
Laser,43.0108575973178,Bernd,Jan
Radiometer,15.440585041940192,Bernd,Jan
Thermometer,32,Carina,Jan
Laser,98.38347566114562,Ada,Jan
Radiometer,27.53355285787543,Bernd,Jan
Radiometer,23.337333094877224,Ada,Jan
Laser,38.50420571065787,Bernd,Jan
Radiometer,24.687102055768722,Bernd,Jan
Thermometer,65.89461803468677,Ada,Jan
Laser,36.66157610512951,Bernd,Jan
Radiometer,11.877035660948838,Daniel,Jan
Laser,14,Carina,Jan
Radiometer,31.63703678096307,Bernd,Jan
Radiometer,35,Carina,Jan
Laser,5.6253797574565,Daniel,Jan
Laser,27.18222755927822,Daniel,Jan
Thermometer,7.992779430759015,Daniel,Jan
Radiometer,25.460371078259293,Bernd,Jan
Thermometer,1.04501243144954,Daniel,Jan
Thermometer,7,Carina,Jan
Thermometer,20.37326096595766,Daniel,Jan
Thermometer,4,Carina,Jan
Laser,94.76056565453868,Ada,Jan
Thermometer,3.0436770364524635,Bernd,Jan
Thermometer,2,Carina,Jan
Radiometer,20,Carina,Jan
Radiometer,25.337151847157863,Daniel,Jan
Thermometer,32.878546490582714,Bernd,Jan
Laser,50.95064252625846,Ada,Jan
Radiometer,6.878273124310141,Daniel,Jan
Thermometer,4.431615830763259,Daniel,Jan
Thermometer,26.251428960048024,Bernd,Jan
Laser,20.70243805925105,Bernd,Jan
Thermometer,18.20555529142994,Daniel,Jan
Thermometer,31.925370274203612,Bernd,Jan
Thermometer,34,Carina,Jan
Thermometer,1.4282358737505163,Bernd,Jan
Thermometer,41.78181596022075,Bernd,Jan
Thermometer,30.431012589814628,Bernd,Jan
Radiometer,3.2739315114121204,Bernd,Jan
Thermometer,97.43379690148441,Ada,Jan
Laser,36.89570201856152,Bernd,Jan
Radiometer,7.688481885039245,Ada,Jan
Radiometer,1.1805683044813327,Daniel,Jan
Laser,28.89808146391543,Bernd,Jan
Radiometer,47.35151207343554,Bernd,Jan
Radiometer,78.80904997108364,Ada,Jan
Laser,17,Carina,Jan
Thermometer,16,Carina,Jan
Laser,38.012132518724314,Bernd,Jan
Radiometer,33,Carina,Jan
Laser,2.2835751023962514,Ada,Jan
Thermometer,19.804597881439967,Bernd,Jan
Thermometer,6.15029605340387,Bernd,Jan
Radiometer,1.551854337666636,Ada,Jan
Laser,6.970986860649525,Bernd,Jan
Laser,1.9723174471915794,Bernd,Jan
Radiometer,27.799759602694724,Bernd,Jan
Radiometer,32,Carina,Jan
Thermometer,2.2061276271574948,Bernd,Jan
Thermometer,9.171763323503146,Bernd,Jan
Laser,9,Carina,Jan
Laser,36.086627026479064,Bernd,Jan
Thermometer,83.8387184141955,Ada,Jan
Radiometer,1.8910308119251173,Daniel,Jan
Thermometer,9,Carina,Jan
Laser,21,Carina,Jan
Thermometer,11.036253537433922,Bernd,Feb
Radiometer,39.7614282811233,Ada,Feb
Thermometer,24.7477129584061,Daniel,Feb
Thermometer,5.806269745129515,Daniel,Feb
Laser,29,Carina,Feb
Radiometer,22.140205184746794,Daniel,Feb
Thermometer,30,Carina,Feb
Laser,7.0829221992594,Daniel,Feb
Radiometer,14,Carina,Feb
Thermometer,32.76409588974025,Bernd,Feb
Laser,2.498028605987615,Daniel,Feb
Thermometer,1.233616340284105,Bernd,Feb
Laser,70.56717980763652,Ada,Feb
Thermometer,5,Carina,Feb
Thermometer,7.372705741105086,Daniel,Feb
Thermometer,24.85241687071379,Daniel,Feb
Radiometer,0.02352399118373505,Daniel,Feb
Radiometer,10.102063275674965,Daniel,Feb
Radiometer,21.872212479958108,Ada,Feb
Laser,37.35164789743083,Ada,Feb
Radiometer,2.958038947235436,Daniel,Feb
Laser,24,Carina,Feb
Thermometer,34.024130413129484,Bernd,Feb
Radiometer,5,Carina,Feb
Laser,5.024302456922857,Daniel,Feb
Thermometer,2.340039954090946,Daniel,Feb
Radiometer,28,Carina,Feb
Radiometer,0.0,Daniel,Feb
Laser,10.066081070651569,Daniel,Feb
Thermometer,10.618957350047303,Bernd,Feb
Laser,6.5129093493742465,Bernd,Feb
Radiometer,15.96004627235823,Bernd,Feb
Laser,19.7226599500952,Bernd,Feb
Laser,27,Carina,Feb
Radiometer,6,Carina,Feb
Thermometer,6.0966510513441055,Daniel,Feb
Thermometer,8.7470783151963,Bernd,Feb
Laser,16,Carina,Feb
Laser,36.12459029865748,Ada,Feb
Radiometer,66.41253707644333,Ada,Feb
Laser,3.9497520828579824,Ada,Feb
Laser,19,Carina,Feb
Radiometer,7.883186346113423,Daniel,Feb
Laser,3.8996204678110935,Daniel,Feb
Laser,14.771605368506346,Bernd,Feb
Laser,37.547176793131484,Ada,Feb
Radiometer,55.788967995370776,Ada,Feb
Laser,13,Carina,Feb
Laser,14.78130456685064,Ada,Feb
Thermometer,25.81415676046791,Ada,Feb
Thermometer,19.648522530547375,Bernd,Feb
Radiometer,37.71286641429238,Ada,Feb
Laser,37.714908270089445,Daniel,Feb
Thermometer,15,Carina,Feb
Radiometer,10.104194762232298,Daniel,Feb
Laser,24.87168996094246,Bernd,Feb
Laser,16.85595284324195,Ada,Feb
Radiometer,13,Carina,Feb
Thermometer,12,Carina,Feb
Radiometer,64.20527732587097,Ada,Feb
Radiometer,44.34808715902487,Ada,Feb
Radiometer,24.170591983036015,Ada,Feb
Laser,26,Carina,Feb
Radiometer,49.112101537038065,Bernd,Feb
Laser,63.31469069523704,Ada,Feb
Laser,34.47717817043226,Bernd,Feb
Thermometer,10.352498593321064,Bernd,Feb
Radiometer,14.632600684626162,Daniel,Feb
Radiometer,99.50869525673103,Ada,Feb
Thermometer,1.8648230559451417,Bernd,Feb
Thermometer,10.305357030617815,Daniel,Feb
Thermometer,19.857494497043547,Daniel,Feb
Radiometer,10.202928377035326,Bernd,Feb
Radiometer,81.74446891012364,Ada,Feb
Thermometer,5.442510249683819,Ada,Feb
Thermometer,9,Carina,Feb
Laser,4,Carina,Feb
Laser,3.1870556769128227,Daniel,Feb
Radiometer,38.3884931079577,Bernd,Feb
Laser,21.905983988099166,Bernd,Feb
Thermometer,20,Carina,Feb
Radiometer,32,Carina,Feb
Radiometer,22,Carina,Feb
Radiometer,10.652197827635346,Ada,Feb
Radiometer,62.80050348691552,Ada,Feb
Laser,20,Carina,Feb
Radiometer,75.71539148377867,Ada,Mär
Laser,22.79367448916494,Ada,Mär
Thermometer,13.525136715938535,Ada,Mär
Radiometer,6.397013990536673,Daniel,Mär
Laser,1.459309142365572,Daniel,Mär
Thermometer,14,Carina,Mär
Laser,37.54384830109076,Daniel,Mär
Radiometer,0.18202098398840627,Daniel,Mär
Laser,20,Carina,Mär
Laser,4,Carina,Mär
Thermometer,16,Carina,Mär
Laser,40.43790168297746,Bernd,Mär
Thermometer,4.31153374402799,Bernd,Mär
Radiometer,14.427000520003219,Ada,Mär
Thermometer,5.617550764852142,Ada,Mär
Thermometer,35.746062793615046,Bernd,Mär
Radiometer,45.42063855995804,Bernd,Mär
Thermometer,17.054832549916025,Daniel,Mär
Laser,7.322228989144426,Daniel,Mär
Thermometer,34.30719906929019,Daniel,Mär
Thermometer,45.47447267666895,Bernd,Mär
Thermometer,72.09868608000473,Ada,Mär
Radiometer,17.208332251378156,Daniel,Mär
Thermometer,5.985238594579998,Daniel,Mär
Radiometer,16.68874981125669,Bernd,Mär
Radiometer,80.56258646425657,Ada,Mär
Radiometer,84.87591876030852,Ada,Mär
Thermometer,90.2521289309973,Ada,Mär
Radiometer,10.459284829923766,Ada,Mär
Laser,36.903581346592894,Bernd,Mär
Radiometer,32.60301091195389,Ada,Mär
Radiometer,26,Carina,Mär
Laser,89.32275279732275,Ada,Mär
Radiometer,22,Carina,Mär
Radiometer,16.547163139094955,Daniel,Mär
Radiometer,40.806452890054224,Bernd,Mär
Radiometer,18,Carina,Mär
Radiometer,46.75968418413717,Bernd,Mär
Thermometer,3.5958795866544935,Bernd,Mär
Radiometer,36.98141358018507,Bernd,Mär
Thermometer,3.302169777209617,Daniel,Mär
Thermometer,10.094077604658738,Daniel,Mär
Laser,89.35188059277544,Ada,Mär
Thermometer,5,Carina,Mär
Thermometer,10.669763814826661,Bernd,Mär
Radiometer,23.718215559621964,Bernd,Mär
Thermometer,33,Carina,Mär
Radiometer,69.24619030440422,Ada,Mär
Radiometer,0.6180001914156461,Daniel,Mär
Radiometer,13.820151281055448,Daniel,Mär
Radiometer,39.612863546764046,Ada,Mär
Thermometer,87.79707065396263,Ada,Mär
Thermometer,13.176273953691855,Daniel,Mär
Thermometer,1.230807197410346,Daniel,Mär
Radiometer,25,Carina,Mär
Radiometer,34.91157225430734,Daniel,Mär
Thermometer,38.064704249736344,Ada,Mär
Thermometer,2.3057679966632896,Daniel,Mär
Radiometer,5.93193142939596,Daniel,Apr
Radiometer,68.27293210550593,Ada,Apr
Radiometer,38.15901818582125,Daniel,Apr
Thermometer,24.169720225252465,Daniel,Apr
Radiometer,12.626817810480034,Bernd,Apr
Laser,33,Carina,Apr
Thermometer,36.16863585695336,Ada,Apr
Thermometer,4.2507913783486835,Daniel,Apr
Radiometer,0.1423560414364511,Daniel,Apr
Thermometer,4,Carina,Apr
Thermometer,13.880234385158886,Ada,Apr
Laser,9.951141919067396,Ada,Apr
Laser,26.698130199991244,Bernd,Apr
Radiometer,45.4740887465508,Bernd,Apr
Laser,10.098889019061286,Ada,Apr
Laser,32.65379869876001,Bernd,Apr
Laser,6.684122020086615,Daniel,Apr
Thermometer,32,Carina,Apr
Radiometer,14.76047487349796,Daniel,Apr
Thermometer,22.454768767295906,Bernd,Apr
Laser,27.57790862593621,Daniel,Apr
Laser,14.17780591905855,Ada,Apr
Radiometer,7,Carina,Apr
Radiometer,36.71578695489275,Bernd,Apr
Radiometer,12.957826317868083,Daniel,Apr
Laser,18,Carina,Apr
Thermometer,14,Carina,Apr
Laser,54.940986135135105,Ada,Apr
Radiometer,5.372410156860746,Bernd,Apr
Radiometer,15.727688423808742,Daniel,Apr
Thermometer,47.15897524277716,Bernd,Apr
Radiometer,1,Carina,Apr
Radiometer,3.23901014291582,Daniel,Apr
Radiometer,32.032958924480255,Bernd,Apr
Radiometer,1.6461517032618334,Bernd,Apr
Laser,80.0138047849933,Ada,Apr
Laser,22,Carina,Apr
Radiometer,78.72700879681929,Ada,Apr
Radiometer,37.38272401260291,Ada,Apr
Laser,14.59444349086093,Ada,Apr
Radiometer,4.461907353827471,Bernd,Apr
Radiometer,41.589962789638236,Ada,Apr
Thermometer,95.86981294079476,Ada,Apr
Laser,0.8733453843301486,Ada,Apr
Thermometer,11.793403267437677,Daniel,Apr
Thermometer,34.19812744823017,Bernd,Apr
Thermometer,15,Carina,Apr
Radiometer,1.688813167183754,Daniel,Apr
Laser,17.814241977125633,Ada,Apr
Thermometer,26,Carina,Apr
Thermometer,18.321228969607777,Daniel,Apr
Laser,48.9783226557664,Bernd,Apr
Thermometer,33.71824345464588,Ada,Apr
Radiometer,24,Carina,Apr
Thermometer,14,Carina,Apr
Radiometer,8,Carina,Apr
Laser,1,Carina,Apr
Thermometer,29,Carina,Apr
Radiometer,2.0273949619344576,Daniel,Apr
Thermometer,29,Carina,Apr
Laser,19.402932818249518,Bernd,Apr
Laser,35.07490308793626,Daniel,Apr
Laser,4.2796007776035605,Daniel,Apr
Thermometer,26.874543402380326,Ada,Apr
Laser,31.857910865090485,Daniel,Apr
Laser,14.644255950267357,Daniel,Apr
Thermometer,2.551693117060624,Daniel,Apr
Laser,3,Carina,Apr
Thermometer,40.5365013524196,Bernd,Apr
Radiometer,12.36601201972744,Bernd,Apr
Laser,8.13287951321632,Daniel,Apr
Laser,29.40551550480016,Daniel,Apr
Thermometer,17.1587560443412,Daniel,Apr
Thermometer,75.44938288841648,Ada,Apr
Radiometer,43.50295785935829,Ada,Apr
Thermometer,1,Carina,Apr
Thermometer,22.732286303669973,Bernd,Apr
Thermometer,6.110998389629419,Bernd,Apr
Radiometer,78.69952753775105,Ada,Apr
Laser,85.40984366727955,Ada,Apr
Thermometer,31,Carina,Apr
Radiometer,42.962851716706766,Bernd,Apr
Radiometer,16,Carina,Apr
Radiometer,19.61022928983337,Daniel,Apr
Thermometer,19.994731433260633,Daniel,Apr
Laser,31,Carina,Apr
Laser,0.35418601917455383,Daniel,Apr
Thermometer,35.988876747410245,Bernd,Apr
Laser,80.61670171579757,Ada,Apr
Laser,8.558161996491497,Daniel,Apr
Laser,37.08670817249292,Ada,Apr
Radiometer,38.261947124789444,Bernd,Apr
Laser,27,Carina,Apr
Thermometer,29.201213541159987,Ada,Apr
Laser,4.650201468356506,Daniel,Apr
Laser,42.637541620722565,Ada,Apr
Thermometer,75.07313187204268,Ada,Apr
Radiometer,20,Carina,Apr
Radiometer,8,Carina,Apr
Thermometer,21.775215171521886,Daniel,Apr
Radiometer,3.8619891178092502,Ada,Apr
Laser,10,Carina,Apr
Laser,7.829054396061652,Ada,Apr
Thermometer,8.889844415334649,Daniel,Apr
Laser,35.68142081466511,Bernd,Apr
Radiometer,0.5677802029746826,Daniel,Apr
Thermometer,11.992974935777278,Ada,Apr
Thermometer,0.187923997164961,Daniel,Apr
Thermometer,64.22748136442004,Ada,Apr
Radiometer,8.129853321763308,Bernd,Apr
Radiometer,76.88251190478739,Ada,Apr
Thermometer,17,Carina,Mai
Laser,27,Carina,Mai
Thermometer,90.61890708419084,Ada,Mai
Thermometer,0.0,Daniel,Mai
Radiometer,30.416116292140337,Bernd,Mai
Thermometer,24.379211880520867,Ada,Mai
Thermometer,8.610431016846185,Daniel,Mai
Laser,28.924925193139366,Bernd,Mai
Radiometer,35.10312633301321,Bernd,Mai
Thermometer,22.97374491384314,Bernd,Mai
Radiometer,68.24352298690722,Ada,Mai
Laser,0.5234355959228925,Daniel,Mai
Thermometer,3.695448302051707,Ada,Mai
Radiometer,56.19293647774817,Ada,Mai
Thermometer,60.010998186251506,Ada,Mai
Radiometer,40.361371579383885,Ada,Mai
Radiometer,33,Carina,Mai
Radiometer,71.8171102987266,Ada,Mai
Thermometer,2.6463995791869,Daniel,Mai
Radiometer,22,Carina,Mai
Thermometer,38.33997804127528,Ada,Mai
Thermometer,41.20882911611214,Ada,Mai
Radiometer,36.41695100906138,Daniel,Mai
Radiometer,19.161698787711888,Bernd,Mai
Thermometer,9.83817161610907,Ada,Mai
Thermometer,22,Carina,Mai
Radiometer,52.69617347324325,Ada,Mai
Radiometer,13.698822113190861,Daniel,Mai
Radiometer,20,Carina,Mai
Laser,26,Carina,Mai
Thermometer,20.271638348927578,Ada,Mai
Thermometer,30,Carina,Mai
Radiometer,36.95146183659645,Bernd,Mai
Laser,6,Carina,Mai
Thermometer,27,Carina,Mai
Laser,3.430943802838465,Bernd,Mai
Radiometer,14.266304599390745,Bernd,Mai
Thermometer,62.54477417103141,Ada,Mai
Laser,11,Carina,Mai
Radiometer,33.31128924455993,Bernd,Mai
Thermometer,25,Carina,Mai
Laser,12,Carina,Mai
Laser,31.14546888174487,Daniel,Mai
Radiometer,50.88922953944133,Ada,Mai
Thermometer,48.25528010505869,Bernd,Mai
Thermometer,14,Carina,Mai
Laser,0,Carina,Mai
Laser,11.581348968126456,Daniel,Mai
Radiometer,0.5092659337008365,Daniel,Mai
Thermometer,5,Carina,Mai
Radiometer,23,Carina,Mai
Thermometer,10.087992242895481,Daniel,Mai
Laser,35.69716217129084,Bernd,Mai
Thermometer,31.437146982262114,Bernd,Mai
Thermometer,22.373344159541087,Ada,Mai
Thermometer,33,Carina,Mai
Thermometer,18.94128831778041,Daniel,Mai
Thermometer,8.10382109297791,Daniel,Mai
Laser,15,Carina,Mai
Laser,38.021552165476564,Bernd,Mai
Thermometer,27,Carina,Mai
Thermometer,2.7545851494289573,Daniel,Mai
Laser,19.63279511333626,Daniel,Mai
Laser,8.87215766843845,Ada,Mai
Laser,35,Carina,Mai
Radiometer,22.910485613791522,Daniel,Mai
Thermometer,34.5272339284294,Daniel,Mai
Radiometer,0.484260926862623,Ada,Mai
Radiometer,60.08670393581146,Ada,Mai
Thermometer,27,Carina,Mai
Thermometer,26,Carina,Mai
Radiometer,17.790434150778854,Daniel,Mai
Thermometer,17,Carina,Mai
Laser,2.8233091496931237,Daniel,Mai
Laser,1.0954060572261892,Ada,Mai
Laser,13.796392258896212,Bernd,Mai
Laser,17.85657300307959,Ada,Mai
Radiometer,5.178697859243098,Daniel,Mai
Laser,1.7625793361962616,Daniel,Mai
Radiometer,18,Carina,Mai
Thermometer,27,Carina,Mai
Radiometer,96.97006655766283,Ada,Mai
Laser,50.95505798789629,Ada,Mai
Laser,24.02630332724359,Daniel,Mai
Radiometer,21.53230727525895,Daniel,Mai
Laser,43.930439447624906,Bernd,Mai
Thermometer,4,Carina,Mai
Thermometer,10.627919403092886,Daniel,Mai
Laser,30,Carina,Mai
Laser,8.697271104933813,Daniel,Mai
Thermometer,86.67396190071786,Ada,Mai
Laser,99.31262363888588,Ada,Mai
Laser,25,Carina,Mai
Radiometer,2.128884220703109,Ada,Mai
Radiometer,70.78151165942955,Ada,Mai
Laser,76.54970771190878,Ada,Mai
Thermometer,1.1773010728077344,Daniel,Mai
Laser,22.06073217406783,Bernd,Mai
Thermometer,49.22261445811955,Bernd,Mai
Thermometer,7,Carina,Mai
Radiometer,7,Carina,Mai
Laser,18.162249855692046,Bernd,Mai
Laser,14.833925641460123,Daniel,Mai
Thermometer,10.58246751689219,Daniel,Mai
Radiometer,26,Carina,Mai
Laser,96.58702012390997,Ada,Mai
Thermometer,23.123822042340592,Ada,Mai
Radiometer,10.716230585252035,Bernd,Mai
Thermometer,83.54440236436115,Ada,Mai
Radiometer,19,Carina,Mai
Thermometer,82.83736450504564,Ada,Mai
Thermometer,10,Carina,Mai
Laser,41.36680980039746,Bernd,Mai
Laser,1.0399287329426412,Daniel,Jun
Thermometer,28.297025348603412,Bernd,Jun
Laser,2.2765447015076195,Daniel,Jun
Thermometer,8,Carina,Jun
Radiometer,9.982340610957552,Ada,Jun
Thermometer,9.056161175166338,Bernd,Jun
Radiometer,45.74479013595139,Bernd,Jun
Laser,15.449691882369942,Ada,Jun
Thermometer,10.307798145301316,Daniel,Jun
Thermometer,23,Carina,Jun
Thermometer,22.14830919617935,Bernd,Jun
Radiometer,22.35467183847859,Daniel,Jun
Radiometer,19.307758484144994,Bernd,Jun
Thermometer,29,Carina,Jun
Thermometer,29.691917106176234,Bernd,Jun
Laser,14,Carina,Jun
Laser,11.82232576174323,Bernd,Jun
Thermometer,38.87462986785346,Bernd,Jun
Thermometer,13,Carina,Jun
Laser,28.422484640713744,Daniel,Jun
Laser,19,Carina,Jun
Radiometer,6.707394871899876,Daniel,Jun
Radiometer,11,Carina,Jun
Laser,2,Carina,Jun
Radiometer,5,Carina,Jun
Thermometer,19.788715785838278,Bernd,Jun
Laser,29.11620867725179,Bernd,Jun
Thermometer,12,Carina,Jun
Laser,14.35967398913694,Daniel,Jun
Radiometer,46.139820427646086,Bernd,Jun
Laser,1.9739340086111206,Daniel,Jun
Laser,25.55864463274421,Ada,Jun
Radiometer,93.02953966123,Ada,Jun
Thermometer,62.584997465742056,Ada,Jun
Radiometer,98.93988997955326,Ada,Jun
Laser,6.353813288814897,Bernd,Jun
Laser,43.85896423608687,Bernd,Jun
Thermometer,11,Carina,Jun
Radiometer,26,Carina,Jun
Laser,7.353747202639917,Daniel,Jun
Thermometer,6.659325115171408,Daniel,Jun
Laser,49.27107773207875,Bernd,Jun
Thermometer,5.1645351777531605,Ada,Jun
Laser,27.19666677719291,Daniel,Jun
Laser,10.713147408153677,Bernd,Jun
Laser,62.72694856265409,Ada,Jun
Radiometer,14.899382636715108,Ada,Jun
Thermometer,19.42047188592913,Daniel,Jun
Thermometer,22.004322628793826,Ada,Jun
Thermometer,17.584918456846367,Daniel,Jun
Laser,16.615360622629893,Ada,Jun
Radiometer,35,Carina,Jun
Thermometer,21,Carina,Jun
Thermometer,33,Carina,Jun
Laser,20.944946616447844,Daniel,Jun
Thermometer,3,Carina,Jun
Laser,6.369369036127759,Daniel,Jun
