Messgerät,Messwert,Person,Monat
Radiometer,24,Carina,Jan
Radiometer,0,Carina,Jan
Laser,2,Carina,Jan
Thermometer,33.41067623205946,Daniel,Jan
Radiometer,38.039590619525256,Ada,Jan
Radiometer,23.70979589851462,Daniel,Jan
Laser,21.136703756762444,Ada,Jan
Thermometer,17.700062419296835,Daniel,Jan
Thermometer,37.315004248041376,Bernd,Jan
Thermometer,23.26174750082976,Bernd,Jan
Thermometer,22.434807592655154,Bernd,Jan
Thermometer,70.858990586842,Ada,Jan
Laser,3.619098807084736,Bernd,Jan
Laser,17,Carina,Jan
Radiometer,11.516058799263234,Bernd,Jan
Laser,17,Carina,Jan
Thermometer,47.40135833749689,Bernd,Jan
Radiometer,31.885741349235936,Bernd,Jan
Laser,69.17934889126813,Ada,Jan
Radiometer,26,Carina,Jan
Laser,0.6560627245561674,Daniel,Jan
Radiometer,13.024848176590254,Daniel,Jan
Radiometer,25,Carina,Jan
Laser,33,Carina,Jan
Laser,20.60132564712011,Bernd,Jan
Thermometer,2.830160721010133,Bernd,Jan
Laser,10.044693020181306,Bernd,Jan
Laser,26.785463681791338,Bernd,Jan
Laser,67.9810341121507,Ada,Jan
Radiometer,35,Carina,Jan
Thermometer,14,Carina,Jan
Laser,11.497955863126288,Daniel,Jan
Laser,2,Carina,Jan
Thermometer,2.5123945449063263,Daniel,Jan
Radiometer,29,Carina,Jan
Laser,99.87163775378923,Ada,Jan
Radiometer,24,Carina,Jan
Radiometer,17,Carina,Jan
Radiometer,19.97525428308933,Daniel,Jan
Thermometer,1.1167526930545115,Daniel,Jan
Radiometer,16.46220118350952,Daniel,Jan
Radiometer,39.81541246373821,Daniel,Jan
Laser,28.563069016392767,Bernd,Jan
Radiometer,25.054965164980064,Bernd,Jan
Radiometer,1.6024410092833605,Daniel,Jan
Radiometer,1.6754598861414656,Daniel,Jan
Thermometer,1.3437157426107122,Daniel,Jan
Thermometer,38.7480719172936,Bernd,Jan
Radiometer,72.87616175906905,Ada,Jan
Radiometer,1,Carina,Jan
Laser,21,Carina,Jan
Radiometer,10,Carina,Jan
Thermometer,9.030493402761303,Bernd,Jan
Thermometer,3,Carina,Jan
Radiometer,1.2066931121094915,Bernd,Jan
Radiometer,35.414065039239794,Ada,Jan
Radiometer,25.956048201321003,Daniel,Jan
Thermometer,12,Carina,Jan
Laser,23.82648680461821,Daniel,Jan
Thermometer,44.13012722712065,Bernd,Jan
Radiometer,16.015968294387644,Daniel,Jan
Radiometer,3.4381672088200137,Daniel,Jan
Laser,23.557564080023703,Bernd,Jan
Thermometer,0.016107839840114657,Daniel,Jan
Radiometer,7.981770997909288,Bernd,Jan
Thermometer,4,Carina,Jan
Thermometer,10.267863621702906,Daniel,Jan
Laser,1.4299105684393227,Daniel,Jan
Laser,18.175741797428053,Daniel,Jan
Radiometer,3.527314583343448,Daniel,Jan
Thermometer,77.46514349351607,Ada,Jan
Radiometer,31.124017193545928,Ada,Jan
Thermometer,1.4417485091132247,Daniel,Jan
Radiometer,66.29972455105398,Ada,Jan
Radiometer,13,Carina,Jan
Thermometer,15.582458176830617,Bernd,Jan
Thermometer,17,Carina,Jan
Laser,21.541463962480467,Bernd,Jan
Thermometer,66.8539160134422,Ada,Jan
Thermometer,33,Carina,Jan
Thermometer,7,Carina,Jan
Laser,8.570058035002571,Ada,Jan
Thermometer,16.36809831212716,Daniel,Jan
Thermometer,25.066480589861804,Ada,Jan
Laser,3.6766766956953343,Daniel,Jan
Laser,18.51968484623737,Bernd,Jan
Thermometer,18.035075790385235,Ada,Jan
Radiometer,2.3819283348371614,Daniel,Jan
Radiometer,29.621813227188248,Daniel,Jan
Radiometer,37.974798338449375,Bernd,Jan
Laser,24,Carina,Jan
Thermometer,1.0816958911429593,Daniel,Jan
Laser,34.80580025124646,Bernd,Jan
Radiometer,31.4510825240234,Daniel,Jan
Laser,5.190541806501652,Daniel,Jan
Thermometer,87.38953611679851,Ada,Jan
Thermometer,34,Carina,Jan
Laser,1.7277573614832296,Daniel,Jan
Thermometer,21,Carina,Jan
Thermometer,25.15743620884775,Ada,Jan
Radiometer,26.918688139546294,Bernd,Jan
Laser,19,Carina,Jan
Radiometer,47.39061780902625,Bernd,Jan
Radiometer,13.636050672992479,Bernd,Jan
Radiometer,1,Carina,Jan
Laser,20.12828734964547,Bernd,Jan
Laser,23.441310687133214,Bernd,Jan
Thermometer,74.49553477797865,Ada,Jan
Thermometer,63.515808364152825,Ada,Jan
Laser,2.076004062468652,Daniel,Jan
Laser,86.94251554067503,Ada,Jan
Radiometer,23.78726420867867,Ada,Jan
Thermometer,10.911427803814416,Bernd,Jan
Radiometer,6.08390873237567,Bernd,Jan
Laser,24,Carina,Jan
Laser,12,Carina,Jan
Laser,9,Carina,Jan
Laser,93.59556829881903,Ada,Jan
Radiometer,61.177577436048466,Ada,Jan
Thermometer,73.10353127768117,Ada,Jan
Radiometer,30.75128686986959,Ada,Jan
Thermometer,15,Carina,Jan
Thermometer,8.955118475000779,Daniel,Jan
Radiometer,1.1645594323684714,Daniel,Jan
Laser,34.35500224190032,Daniel,Jan
Thermometer,15.79381860255139,Daniel,Jan
Laser,1.9013876276247732,Daniel,Jan
Laser,11.719041123494483,Bernd,Jan
Thermometer,25.083176337963753,Ada,Jan
Thermometer,9,Carina,Jan
Radiometer,0.6493001213834948,Daniel,Feb
Thermometer,18,Carina,Feb
Thermometer,31,Carina,Feb
Laser,14.680622159419997,Daniel,Feb
Laser,10.129219012487086,Daniel,Feb
Thermometer,5,Carina,Feb
Radiometer,7,Carina,Feb
Radiometer,11.20604774224352,Daniel,Feb
Radiometer,1.8694395258655077,Daniel,Feb
Thermometer,19,Carina,Feb
Laser,42.73210994986254,Ada,Feb
Radiometer,74.878333282429,Ada,Feb
Laser,19.63054423967967,Daniel,Feb
Thermometer,6,Carina,Feb
Thermometer,44.595290759001294,Bernd,Feb
Radiometer,43.9261979773727,Bernd,Feb
Radiometer,1,Carina,Feb
Laser,5.868350764638908,Ada,Feb
Thermometer,10,Carina,Feb
Laser,19.716953139655516,Daniel,Feb
Thermometer,7.816250089092936,Bernd,Feb
Radiometer,40.98652870515941,Bernd,Feb
Laser,33.593379718924425,Bernd,Feb
