Messgerät,Messwert,Person,Monat
Radiometer,15,Carina,Jan
Laser,97.4873882015016,Ada,Jan
Radiometer,17.174840305135003,Daniel,Jan
Laser,78.60844565159387,Ada,Jan
Radiometer,5.79405623128062,Bernd,Jan
Thermometer,29.794677583756645,Bernd,Jan
Thermometer,10.50514607537263,Daniel,Jan
Laser,18,Carina,Jan
Laser,3,Carina,Jan
Thermometer,20.708824634962323,Daniel,Jan
Radiometer,7.025796956376342,Daniel,Jan
Laser,4.113290609388349,Daniel,Jan
Thermometer,26,Carina,Jan
Radiometer,69.30746677732117,Ada,Jan
Laser,38.84372473867007,Ada,Jan
Radiometer,6.09484839026929,Daniel,Jan
Thermometer,10.649425913725274,Bernd,Jan
Thermometer,5.7926525345174005,Bernd,Jan
Thermometer,45.697805044555444,Bernd,Jan
Thermometer,48.29577918139651,Bernd,Jan
Laser,54.53615044757834,Ada,Jan
Radiometer,15.942084865717575,Bernd,Jan
Laser,81.05107401426396,Ada,Jan
Radiometer,92.35050303569578,Ada,Jan
Laser,40.902365104655885,Bernd,Jan
Radiometer,96.59373926047986,Ada,Jan
Laser,1,Carina,Jan
Laser,10.410996329527107,Daniel,Jan
Radiometer,8.499418385781443,Ada,Jan
Radiometer,3.952662029777235,Daniel,Jan
Radiometer,21.67799100084331,Daniel,Jan
Radiometer,14.3311673416897,Ada,Jan
Laser,32.466603912349846,Bernd,Jan
Radiometer,0.8202411664408278,Daniel,Jan
Thermometer,21.922308331140403,Daniel,Jan
Radiometer,12.455651941213517,Daniel,Jan
Thermometer,10.818769936744953,Ada,Jan
Thermometer,21.771670245797836,Daniel,Jan
Thermometer,3.3612315354425695,Daniel,Jan
Radiometer,48.33209819618971,Bernd,Jan
Radiometer,2.2237784785289536,Bernd,Jan
Laser,15.361719007149556,Daniel,Jan
Laser,7,Carina,Jan
Laser,14.238669022185867,Bernd,Jan
Thermometer,46.61515935690801,Ada,Jan
Thermometer,21.3104359374292,Bernd,Jan
Radiometer,18,Carina,Jan
Thermometer,16.832037809288607,Daniel,Jan
Laser,5.892926125776837,Daniel,Jan
Thermometer,36.18588031286167,Bernd,Jan
Thermometer,0.5711383824023805,Daniel,Jan
Laser,6.374363957970475,Bernd,Jan
Thermometer,1.7711904116901174,Daniel,Jan
Laser,34.55576384417397,Bernd,Jan
Thermometer,16,Carina,Jan
Thermometer,43.617654709705306,Bernd,Jan
Radiometer,12.330039929951653,Daniel,Jan
Radiometer,74.96666502608568,Ada,Jan
Radiometer,46.889036283066,Ada,Jan
Laser,8.774241460222642,Bernd,Jan
Thermometer,48.342472712666996,Bernd,Jan
Laser,0.504873214110857,Bernd,Jan
Radiometer,40.12912000500207,Bernd,Jan
Radiometer,27.737569859911147,Bernd,Jan
Laser,29,Carina,Jan
Radiometer,72.86900681219898,Ada,Jan
Radiometer,4,Carina,Jan
Laser,33.741127018510326,Bernd,Jan
Radiometer,12.49598844599814,Bernd,Jan
Laser,2.9422605512924784,Daniel,Jan
Thermometer,11,Carina,Jan
Laser,21.378578965794794,Daniel,Jan
Laser,11.253463559188212,Daniel,Jan
Radiometer,30,Carina,Jan
Laser,29.96901680149142,Bernd,Jan
Radiometer,16.42968367281635,Daniel,Jan
Thermometer,19.456115931687208,Daniel,Jan
Radiometer,58.22207930676145,Ada,Jan
Radiometer,33,Carina,Jan
Laser,20.263667937578276,Ada,Jan
Laser,9.166951841638799,Bernd,Jan
Thermometer,15.021185015049044,Bernd,Jan
Thermometer,1.173915394503422,Bernd,Jan
Laser,18.096860986360717,Daniel,Jan
Laser,78.78918399138448,Ada,Jan
Thermometer,3.718714826711385,Daniel,Jan
Thermometer,39.633091370797935,Ada,Jan
Laser,28,Carina,Jan
Radiometer,28,Carina,Jan
Thermometer,10.638370757339889,Bernd,Jan
Radiometer,17.107724358744502,Bernd,Jan
Radiometer,45.027047579583375,Daniel,Jan
Laser,65.19369491884684,Ada,Jan
Laser,35,Carina,Jan
Laser,47.79931894677463,Bernd,Jan
Thermometer,10.253422377744487,Bernd,Jan
Radiometer,0.8438644090482161,Daniel,Jan
Thermometer,33,Carina,Jan
Radiometer,20.70763107341423,Daniel,Jan
Laser,29.550178328253697,Ada,Feb
Laser,5.030577329872694,Daniel,Feb
Radiometer,11.13487968961113,Daniel,Feb
Laser,89.36010170920534,Ada,Feb
Laser,39.673148643320324,Ada,Feb
Radiometer,42.83391262135917,Bernd,Feb
Thermometer,96.67743461638547,Ada,Feb
Laser,87.3961180959825,Ada,Feb
Laser,22.59748687975135,Bernd,Feb
Radiometer,44.85179558450636,Bernd,Feb
Thermometer,17,Carina,Feb
Laser,10.853659347394869,Daniel,Feb
Radiometer,18.743532714785545,Daniel,Feb
Thermometer,25.358482121074463,Daniel,Feb
Laser,17.351871619372883,Ada,Feb
Laser,17,Carina,Feb
Thermometer,0.19679874513314588,Daniel,Feb
Laser,14.272952387331983,Bernd,Feb
Laser,9.560060916544884,Daniel,Feb
Radiometer,88.38886375888507,Ada,Feb
Radiometer,15.133457749017365,Bernd,Feb
Radiometer,16.852433615442934,Daniel,Feb
Radiometer,8.099966882005372,Ada,Feb
Thermometer,13,Carina,Feb
Radiometer,8.340793058602989,Daniel,Feb
Radiometer,27.524293070752492,Ada,Feb
Laser,7.318321734028155,Ada,Feb
Radiometer,8.002869243902527,Daniel,Feb
Laser,47.741944057873944,Bernd,Feb
Thermometer,2,Carina,Feb
Laser,9.737991381090254,Daniel,Feb
Radiometer,16.618598388621393,Bernd,Feb
Thermometer,28,Carina,Feb
Laser,20.52923694057737,Daniel,Feb
Laser,8.412179500199324,Daniel,Feb
Radiometer,8.703739261079058,Bernd,Feb
Radiometer,13,Carina,Feb
Laser,40.03242246800839,Ada,Feb
Laser,30,Carina,Feb
Thermometer,12.076698282020088,Daniel,Feb
Radiometer,31.104960152199933,Daniel,Feb
Thermometer,11.919424036609557,Daniel,Feb
Thermometer,35,Carina,Feb
Thermometer,19.40244982346812,Bernd,Feb
Laser,4.0415552701204005,Ada,Feb
Thermometer,33,Carina,Feb
Thermometer,5.035127074939202,Daniel,Feb
Laser,23.377491439617394,Ada,Feb
Radiometer,31,Carina,Feb
Thermometer,13,Carina,Feb
Laser,32,Carina,Feb
Thermometer,0.4006084914366015,Daniel,Feb
Laser,71.62297405189831,Ada,Feb
Radiometer,1.0751149021631257,Daniel,Feb
Radiometer,45.33946338163934,Daniel,Feb
Laser,5.5200542642184685,Daniel,Feb
Radiometer,22.10902688977432,Ada,Feb
Laser,2,Carina,Feb
Radiometer,13,Carina,Feb
Laser,35.754291351244106,Bernd,Feb
Laser,42.27405019813924,Bernd,Feb
Laser,4,Carina,Feb
Thermometer,38.947793591194234,Ada,Feb
Radiometer,39.22288924908518,Bernd,Feb
Thermometer,1,Carina,Feb
Laser,9.383909236079829,Daniel,Feb
Thermometer,9,Carina,Feb
Laser,19.05532682009772,Bernd,Feb
Radiometer,62.36938827670129,Ada,Feb
Radiometer,8,Carina,Feb
Laser,42.20399282077929,Bernd,Feb
Laser,7.0838273840588215,Bernd,Feb
Radiometer,17.925806682555486,Bernd,Feb
Thermometer,29.999184052477627,Bernd,Feb
Radiometer,29,Carina,Feb
Thermometer,31.367384027203325,Bernd,Feb
Thermometer,1.846837738056926,Daniel,Feb
Radiometer,16.633658207227707,Ada,Feb
Thermometer,44.78358098014319,Bernd,Feb
Radiometer,96.49843474084064,Ada,Feb
Thermometer,47.810361426476945,Bernd,Feb
Laser,35.62633883510593,Bernd,Feb
Laser,40.89346098016805,Ada,Feb
Laser,82.80940566712658,Ada,Feb
Thermometer,41.023090892150535,Daniel,Feb
Thermometer,92.2472696289329,Ada,Feb
Laser,22,Carina,Feb
Radiometer,4.74257151246591,Ada,Feb
Laser,17.188513004144827,Daniel,Feb
Thermometer,1.4522118699854487,Daniel,Feb
Laser,10.51195289544343,Daniel,Feb
Thermometer,10,Carina,Feb
Radiometer,22.119600850381467,Bernd,Feb
Radiometer,11.94276818597921,Daniel,Feb
Laser,6.155631113250725,Daniel,Feb
Radiometer,23.755102515617473,Daniel,Feb
Thermometer,45.89054423401312,Bernd,Feb
Thermometer,26.10319315028469,Bernd,Feb
Laser,10.284707592058313,Bernd,Feb
Radiometer,54.1587114171859,Ada,Feb
Laser,19,Carina,Feb
Laser,11.071804878989777,Ada,Feb
Radiometer,2.000760871253504,Ada,Feb
Thermometer,10,Carina,Mär
Radiometer,20.712002860574326,Daniel,Mär
Laser,7.641533005432766,Ada,Mär
Thermometer,77.91744304398397,Ada,Mär
Thermometer,8,Carina,Mär
Radiometer,28.87831540217948,Bernd,Mär
Laser,36.83654937684143,Ada,Mär
Thermometer,9,Carina,Mär
Laser,2.7292868264299486,Daniel,Mär
Laser,2.110623001677136,Daniel,Mär
Laser,43.192996799790315,Bernd,Mär
Thermometer,2.9629516963592395,Ada,Mär
Radiometer,4.300680989146849,Bernd,Mär
Laser,38.076883336588175,Daniel,Mär
Thermometer,23,Carina,Mär
Thermometer,20,Carina,Mär
Thermometer,23.55762359222774,Bernd,Mär
Laser,34,Carina,Mär
Thermometer,97.32668382268182,Ada,Mär
Radiometer,7.90330275953444,Daniel,Mär
Thermometer,30.211730109516534,Ada,Mär
Radiometer,45.70968599639467,Bernd,Mär
Laser,23.74830881447233,Ada,Mär
Radiometer,6.42610611602562,Bernd,Mär
Radiometer,66.37403000093879,Ada,Mär
Radiometer,33,Carina,Mär
Radiometer,64.10375877686869,Ada,Mär
Radiometer,12.510157755086304,Bernd,Mär
Radiometer,33.9128513577821,Ada,Mär
Radiometer,15,Carina,Mär
Laser,48.7306854663059,Ada,Mär
Thermometer,9,Carina,Mär
Thermometer,35.751013451164255,Bernd,Mär
Radiometer,49.217645298823186,Bernd,Mär
Thermometer,42.750173391623754,Bernd,Mär
Radiometer,4.5240300857779925,Daniel,Mär
Radiometer,4.560379168457762,Daniel,Mär
Laser,15,Carina,Mär
Radiometer,14,Carina,Mär
Thermometer,44.95293915539108,Daniel,Mär
Laser,18.24169678411205,Ada,Mär
Radiometer,55.121074892074006,Ada,Mär
Thermometer,20.34543451012683,Daniel,Mär
Laser,75.83872647803864,Ada,Mär
Thermometer,37.35705225516373,Bernd,Mär
Thermometer,6,Carina,Mär
Thermometer,19,Carina,Mär
Thermometer,11,Carina,Mär
Radiometer,32.76933348722202,Daniel,Mär
Radiometer,0.3858748377934439,Daniel,Mär
Laser,38.300693232201915,Daniel,Mär
Thermometer,2.755534687386581,Daniel,Mär
Radiometer,23.13309361722783,Ada,Mär
Radiometer,0.7470906150955747,Bernd,Mär
Radiometer,16,Carina,Mär
Radiometer,16,Carina,Mär
Laser,78.82298561273603,Ada,Mär
Thermometer,10.46428208518415,Daniel,Mär
Laser,6,Carina,Mär
Radiometer,17,Carina,Mär
Radiometer,16,Carina,Mär
Laser,29.713189271232384,Daniel,Mär
Radiometer,22,Carina,Mär
Laser,21.353503248611144,Daniel,Apr
Thermometer,7.408830239086511,Daniel,Apr
Radiometer,41.6179641509111,Bernd,Apr
Thermometer,31,Carina,Apr
Laser,2.7727167736177347,Daniel,Apr
Radiometer,5.952706312883327,Bernd,Apr
Radiometer,24,Carina,Apr
Radiometer,63.062655408203995,Ada,Apr
Radiometer,0.4371507969968349,Daniel,Apr
Radiometer,25.406172285286893,Bernd,Apr
Thermometer,15.647792847896264,Bernd,Apr
Thermometer,3.6817466384735296,Daniel,Apr
Laser,10.642725676733022,Bernd,Apr
Radiometer,8.8746284560138,Bernd,Apr
Laser,2,Carina,Apr
Radiometer,28.83100820143758,Ada,Apr
Radiometer,79.88368040958943,Ada,Apr
Laser,26,Carina,Apr
Radiometer,0.7236961230110011,Daniel,Apr
Laser,12,Carina,Apr
Laser,56.075731629737305,Ada,Apr
Radiometer,0.7738929896739444,Daniel,Apr
Thermometer,99.02629945131564,Ada,Apr
Laser,97.92716472611518,Ada,Apr
Radiometer,6.952370496513205,Ada,Apr
Laser,31,Carina,Apr
Thermometer,18.181201876294466,Daniel,Apr
Radiometer,14,Carina,Apr
Radiometer,21.97584609890737,Bernd,Apr
Thermometer,17.664342930769504,Daniel,Apr
Thermometer,4.898800077737151,Daniel,Apr
Laser,2.308213269724714,Daniel,Apr
Laser,12,Carina,Apr
Laser,26,Carina,Apr
Radiometer,24.759012840308635,Ada,Apr
Laser,41.029715778655586,Bernd,Apr
Thermometer,0.4045045417373836,Daniel,Apr
Thermometer,0.9088548816270303,Bernd,Apr
Thermometer,1,Carina,Apr
Thermometer,10.426583112619792,Ada,Apr
Thermometer,35.53022601447367,Daniel,Apr
Thermometer,18.78854960698635,Ada,Apr
Thermometer,20.42358890769188,Ada,Apr
Laser,18.534580871008306,Daniel,Apr
Thermometer,37.906886517762814,Bernd,Apr
Radiometer,2,Carina,Apr
Laser,2.3114985270820014,Daniel,Apr
Laser,44.498960741275596,Ada,Apr
Thermometer,7,Carina,Apr
Thermometer,1,Carina,Apr
Thermometer,41.64242074363991,Ada,Apr
Thermometer,43.72593526631546,Bernd,Apr
Thermometer,28.00522095594961,Daniel,Apr
Laser,27.8535985548332,Daniel,Apr
Radiometer,12,Carina,Apr
Laser,21,Carina,Apr
Laser,20.34906158496794,Ada,Apr
Thermometer,15,Carina,Apr
Thermometer,8.04023641271922,Daniel,Apr
Laser,8.88131337405067,Bernd,Apr
Thermometer,41.66477709155947,Bernd,Apr
Radiometer,28,Carina,Apr
Laser,6,Carina,Apr
Thermometer,3.375765360936074,Daniel,Apr
Thermometer,1.1009472667521925,Daniel,Apr
Thermometer,23.205030367493613,Daniel,Apr
Thermometer,58.95675008743564,Ada,Apr
Laser,4.6962273692290335,Ada,Apr
Laser,16.230458423997643,Daniel,Apr
Radiometer,5.476390726514571,Daniel,Apr
Laser,32.393249454793185,Bernd,Apr
Laser,15,Carina,Apr
Thermometer,0.9153123898719584,Bernd,Apr
Laser,94.34149026451685,Ada,Apr
Laser,87.08544176708331,Ada,Apr
Laser,19,Carina,Apr
Thermometer,48.86417644174211,Bernd,Apr
Thermometer,44.066758959656404,Bernd,Apr
Laser,89.64847400000335,Ada,Apr
Radiometer,2.3924961952837,Ada,Apr
Laser,8,Carina,Apr
Thermometer,81.55503543568804,Ada,Apr
Radiometer,3.3409689035332595,Daniel,Apr
Radiometer,1.5564539355750373,Daniel,Apr
Laser,32.20357490084608,Bernd,Apr
Radiometer,87.50541657759146,Ada,Apr
Thermometer,9.630338034702751,Daniel,Apr
Laser,21.7835873585398,Ada,Apr
Laser,13,Carina,Apr
Laser,49.60220633356778,Ada,Apr
Laser,7.1688027097212,Bernd,Apr
Thermometer,48.54646905208651,Bernd,Apr
Radiometer,46.721176615143165,Bernd,Apr
Laser,7.737915035655313,Bernd,Apr
Radiometer,12.405288504525199,Daniel,Apr
Thermometer,9.563484525762561,Bernd,Apr
Thermometer,63.15075686537642,Ada,Apr
Laser,2.529009799330412,Bernd,Apr
Laser,22.805501627482972,Bernd,Apr
Radiometer,6.268932789713597,Daniel,Apr
Thermometer,3.7125838214741136,Bernd,Apr
Radiometer,21.441100729256824,Daniel,Apr
Thermometer,27.97840191415424,Ada,Apr
Thermometer,22.314507286327135,Bernd,Apr
Laser,0.24194804726715757,Daniel,Apr
Radiometer,72.97542163333705,Ada,Apr
Radiometer,7.178991985704507,Daniel,Apr
Laser,3.422271431898303,Daniel,Apr
Radiometer,25,Carina,Apr
Laser,2,Carina,Apr
Laser,7.381587543853802,Bernd,Apr
Thermometer,25,Carina,Apr
Thermometer,22.865129981776334,Bernd,Apr
Laser,27,Carina,Apr
Radiometer,70.66585908972979,Ada,Apr
Laser,12.892930620790889,Ada,Apr
Laser,0.8821124095823751,Bernd,Apr
Thermometer,10.038851332432957,Bernd,Apr
Thermometer,8.013116791674902,Daniel,Apr
Laser,0.0,Daniel,Apr
Radiometer,28,Carina,Apr
Radiometer,11.941123143833765,Daniel,Apr
Thermometer,14,Carina,Apr
Laser,5,Carina,Apr
Laser,14.030465736442322,Ada,Apr
Thermometer,43.988176878165774,Ada,Apr
Radiometer,13.768058821907257,Daniel,Apr
Radiometer,14.303764484251591,Daniel,Apr
Laser,2,Carina,Apr
Thermometer,32.500056754548694,Bernd,Apr
Laser,4,Carina,Apr
Radiometer,15.918439015477691,Ada,Apr
Thermometer,22.34558022511799,Bernd,Apr
Laser,22.634253862355436,Ada,Apr
Radiometer,0.6964555587814503,Ada,Apr
Radiometer,15.83862971619821,Daniel,Apr
Thermometer,73.22323726556372,Ada,Mai
Laser,1.552972065603516,Daniel,Mai
Radiometer,40.232970152751214,Bernd,Mai
Thermometer,6.700502409833751,Daniel,Mai
Thermometer,11.2718947830861,Ada,Mai
Radiometer,14,Carina,Mai
Radiometer,1,Carina,Mai
Thermometer,10,Carina,Mai
Thermometer,32,Carina,Mai
Laser,22.892571343403255,Bernd,Mai
Radiometer,9,Carina,Mai
Radiometer,21.61129261372958,Bernd,Mai
Laser,23,Carina,Mai
Radiometer,25.200037570116997,Daniel,Mai
Radiometer,19,Carina,Mai
Radiometer,8,Carina,Mai
Radiometer,18,Carina,Mai
Laser,33,Carina,Mai
Laser,1.8058397994900233,Daniel,Mai
Radiometer,54.932064027771645,Ada,Mai
Thermometer,6.073027305809491,Daniel,Mai
Laser,24,Carina,Mai
Thermometer,44.2012329814708,Bernd,Mai
