Messgerät,Messwert,Person,Monat
Radiometer,26,Carina,Jan
Radiometer,0,Carina,Jan
Thermometer,23.36327487815346,Ada,Jan
Laser,20.058806484902036,Ada,Jan
Laser,56.39147940320686,Ada,Jan
Thermometer,4.775265772255425,Daniel,Jan
Thermometer,22.772705125104213,Bernd,Jan
Thermometer,34,Carina,Jan
Thermometer,15.626537482116298,Ada,Jan
Thermometer,34.55013204721301,Daniel,Jan
Radiometer,29,Carina,Jan
Thermometer,43.06626565776918,Bernd,Jan
Radiometer,6,Carina,Jan
Laser,2,Carina,Jan
Radiometer,43.4297875453753,Bernd,Jan
Radiometer,15,Carina,Jan
Thermometer,23.630175732734653,Daniel,Jan
Radiometer,38.61477539048253,Ada,Jan
Radiometer,67.05169295800228,Ada,Jan
Laser,23.426025977373033,Bernd,Jan
Radiometer,0.0,Daniel,Jan
Laser,20.924667903734356,Bernd,Jan
Thermometer,8.007618891308738,Daniel,Jan
Thermometer,4.493406354321083,Ada,Jan
Laser,33.95808940811767,Ada,Jan
Laser,37.13540746576495,Bernd,Jan
Radiometer,39.16654434752385,Daniel,Jan
Laser,12,Carina,Jan
Laser,13.146174377293518,Daniel,Jan
Radiometer,27.365996882499626,Bernd,Jan
Thermometer,17.861854941199173,Ada,Jan
Laser,75.27893284517219,Ada,Jan
Laser,35.11725019954831,Ada,Jan
Radiometer,32.39925195855961,Bernd,Jan
Thermometer,9.930000568543191,Bernd,Jan
Laser,31.485794915133493,Ada,Jan
Laser,1.8101554146328542,Daniel,Jan
Laser,3.6039799055924715,Daniel,Jan
Thermometer,8.765995904306584,Bernd,Jan
Laser,20,Carina,Jan
Thermometer,11,Carina,Jan
Laser,4.347740909947438,Daniel,Jan
Thermometer,12.543327997268205,Daniel,Jan
Thermometer,47.95802319376723,Ada,Jan
Radiometer,15.965511673928296,Daniel,Jan
Laser,15.887524469364001,Ada,Jan
Thermometer,51.158007085105254,Ada,Jan
Radiometer,3.308834390991874,Daniel,Jan
Laser,11.601874349076438,Daniel,Jan
Thermometer,33.89346634283344,Bernd,Jan
Laser,32.62650223883788,Bernd,Jan
Radiometer,29.050017951844264,Daniel,Jan
Thermometer,0.46665858462428267,Daniel,Jan
Radiometer,32,Carina,Jan
Thermometer,26.004441573781513,Bernd,Jan
