Messgerät,Messwert,Person,Monat
Thermometer,16,Carina,Jan
Radiometer,23,Carina,Jan
Radiometer,1.5286485071641578,Daniel,Jan
Laser,0.048793395228513115,Daniel,Jan
Thermometer,0.08954973269294142,Daniel,Jan
Thermometer,28,Carina,Jan
Thermometer,3.099344995685228,Daniel,Jan
Radiometer,11.977743510929068,Daniel,Jan
Thermometer,21.564141061864,Bernd,Jan
Radiometer,34,Carina,Jan
Radiometer,26,Carina,Jan
Radiometer,18,Carina,Jan
Laser,71.98715103102977,Ada,Jan
Thermometer,48.47028554494348,Bernd,Jan
Radiometer,6,Carina,Jan
Thermometer,25.84396044810255,Daniel,Jan
Thermometer,5.459115536132909,Daniel,Jan
Laser,31,Carina,Jan
Laser,22,Carina,Jan
Laser,69.51804048673563,Ada,Jan
Laser,0,Carina,Jan
Laser,17.69383170292326,Daniel,Jan
Thermometer,9.620460341855209,Daniel,Jan
Thermometer,23.719698231853464,Bernd,Jan
Thermometer,9.544371660028544,Daniel,Jan
Radiometer,28,Carina,Jan
Radiometer,9.284800850998703,Daniel,Jan
Thermometer,48.981267898048976,Bernd,Jan
Radiometer,40.973912005473146,Ada,Jan
Thermometer,9.076080947906519,Daniel,Jan
Radiometer,36.88662635556899,Daniel,Jan
Thermometer,1.1945083356458996,Daniel,Jan
Radiometer,94.21686953052546,Ada,Jan
Laser,17.381302663005282,Bernd,Jan
Laser,18,Carina,Jan
Laser,31,Carina,Jan
Radiometer,2.5856510840035054,Daniel,Jan
Radiometer,14.625198039373915,Daniel,Jan
Thermometer,0.8507549227650624,Bernd,Jan
Thermometer,75.66660862283042,Ada,Jan
Radiometer,18,Carina,Jan
Radiometer,2.1124058883393397,Daniel,Jan
Thermometer,7,Carina,Jan
Thermometer,11,Carina,Jan
Thermometer,7.118145177706727,Daniel,Jan
Thermometer,0.6487583812935949,Daniel,Jan
Thermometer,26,Carina,Jan
Radiometer,31.5123905960319,Daniel,Jan
Laser,21.20766246335378,Ada,Jan
Radiometer,4,Carina,Jan
Thermometer,2.639812377082337,Daniel,Jan
Radiometer,78.7764498287498,Ada,Jan
Radiometer,7.8606054263508085,Daniel,Jan
Thermometer,20,Carina,Jan
Laser,2.6339680912496632,Daniel,Jan
Radiometer,4.2017120909911725,Bernd,Jan
Laser,12,Carina,Jan
Radiometer,10.514654272678891,Ada,Jan
Radiometer,2.4851159486429317,Daniel,Jan
Laser,10.764569927707695,Bernd,Jan
Laser,34,Carina,Jan
Laser,31,Carina,Jan
Thermometer,20.04723492293509,Daniel,Jan
Laser,10,Carina,Jan
Thermometer,0.5400317915774467,Daniel,Jan
Radiometer,29,Carina,Jan
Laser,12.685833482464387,Bernd,Jan
Radiometer,7.4205774456774565,Ada,Jan
Laser,0.6603384933108969,Bernd,Jan
Radiometer,89.67284662490242,Ada,Jan
Thermometer,7.628773858556837,Bernd,Jan
Laser,70.24191886155455,Ada,Jan
Laser,87.52298997834986,Ada,Jan
Radiometer,22.219436327211316,Ada,Jan
Thermometer,64.67027202127846,Ada,Jan
Radiometer,21,Carina,Jan
Laser,15.661950686038121,Daniel,Jan
Laser,51.41455831409145,Ada,Jan
Laser,15,Carina,Jan
Thermometer,75.02792272019948,Ada,Jan
Radiometer,21.623920051748293,Ada,Jan
Radiometer,4.6836835785411965,Daniel,Jan
Radiometer,47.86547205300435,Bernd,Jan
Thermometer,43.93128515415202,Bernd,Jan
Thermometer,60.340778635102374,Ada,Jan
Laser,16,Carina,Jan
Laser,12,Carina,Jan
Radiometer,0,Carina,Jan
Radiometer,21.28407713449983,Daniel,Jan
Thermometer,29.496332245273187,Bernd,Jan
Radiometer,20.523330934922257,Ada,Jan
Thermometer,88.57884413881905,Ada,Jan
Thermometer,59.12578291544786,Ada,Jan
Radiometer,0.0,Daniel,Jan
Laser,99.01375404494382,Ada,Jan
Radiometer,72.0794749148826,Ada,Jan
Radiometer,10,Carina,Jan
Radiometer,65.30156143966298,Ada,Jan
Thermometer,30,Carina,Jan
Laser,19.458506125410157,Ada,Jan
Radiometer,31,Carina,Jan
Thermometer,12,Carina,Jan
Laser,10,Carina,Jan
Thermometer,21,Carina,Jan
Laser,34,Carina,Jan
Thermometer,23.11372314853247,Daniel,Jan
Laser,34,Carina,Jan
Radiometer,29.867447232615184,Bernd,Jan
Thermometer,32.80781241944178,Bernd,Jan
Laser,4,Carina,Jan
Thermometer,13,Carina,Jan
Radiometer,4.2636591421342445,Daniel,Jan
Thermometer,35.382566636384674,Daniel,Jan
Thermometer,4.743808529196648,Daniel,Jan
Thermometer,37.78719074889947,Ada,Jan
Laser,15.326370259855581,Daniel,Jan
Thermometer,1.6856890922344805,Daniel,Jan
Thermometer,32,Carina,Jan
Thermometer,35.913615221607174,Bernd,Jan
Thermometer,27,Carina,Jan
Radiometer,11.003135942177305,Daniel,Jan
Laser,9,Carina,Jan
Radiometer,61.26186305633805,Ada,Jan
Laser,20.815651095481748,Bernd,Jan
Laser,29.140753864608165,Daniel,Jan
Radiometer,1.359490011824035,Daniel,Jan
Thermometer,9,Carina,Jan
Laser,7.965799704999632,Daniel,Jan
Thermometer,7.703326688931089,Bernd,Jan
Laser,9,Carina,Jan
Thermometer,18,Carina,Jan
Radiometer,18.949035228537632,Daniel,Jan
Thermometer,38.579587956744696,Ada,Feb
