Messgerät,Messwert,Person,Monat
Thermometer,94.93862868748876,Ada,Jan
Laser,78.24195833678587,Ada,Jan
Laser,92.39330145033071,Ada,Jan
Radiometer,90.39435279499298,Ada,Jan
Radiometer,45.942023024322715,Bernd,Jan
Radiometer,0.05141894881763431,Daniel,Jan
Laser,33.994616684853426,Bernd,Jan
Radiometer,1.5878032111478035,Bernd,Jan
Thermometer,3.4777124782473745,Daniel,Jan
Radiometer,10.946189408580087,Bernd,Jan
Laser,25,Carina,Jan
Laser,29.234580131238335,Bernd,Jan
Radiometer,5,Carina,Jan
Laser,17.948396025495338,Ada,Jan
Thermometer,32,Carina,Jan
Radiometer,48.67957184798675,Bernd,Jan
Thermometer,1.9932218201224492,Daniel,Jan
Thermometer,11,Carina,Jan
Thermometer,58.342386305070036,Ada,Jan
Thermometer,34.97802440638012,Daniel,Jan
Laser,22,Carina,Jan
Radiometer,10.35585180033738,Bernd,Jan
Thermometer,93.30550747641087,Ada,Jan
Thermometer,3.58657223381676,Daniel,Jan
Thermometer,25,Carina,Jan
Laser,17,Carina,Jan
Laser,40.24772062496243,Ada,Jan
Radiometer,40.50708624662295,Ada,Jan
Laser,79.1954251663037,Ada,Jan
Thermometer,31,Carina,Jan
Laser,18.845999947172043,Bernd,Jan
Laser,35,Carina,Jan
Radiometer,41.41385575062301,Ada,Jan
Laser,33,Carina,Jan
Radiometer,88.59751181183294,Ada,Jan
Radiometer,44.34585558728558,Ada,Jan
Thermometer,26.343871306286797,Bernd,Jan
Radiometer,28.6450671016501,Daniel,Jan
Laser,9,Carina,Jan
Laser,17.45567205846604,Bernd,Jan
Laser,44.59845643990403,Bernd,Jan
Laser,1.3958601155228638,Daniel,Jan
Radiometer,13,Carina,Jan
Thermometer,9,Carina,Jan
Laser,27.4980502085878,Ada,Jan
Laser,20,Carina,Jan
Thermometer,32.33503063348339,Bernd,Jan
Thermometer,8,Carina,Jan
Laser,12.191810659817454,Daniel,Jan
Thermometer,31.56780702908111,Daniel,Jan
Radiometer,23,Carina,Jan
Thermometer,12,Carina,Jan
Radiometer,11,Carina,Jan
Laser,6.873426733151245,Ada,Jan
Radiometer,16.505732004805285,Daniel,Jan
Laser,33.65644678835743,Ada,Jan
Radiometer,29,Carina,Jan
Thermometer,6,Carina,Jan
Laser,14,Carina,Jan
Laser,1,Carina,Jan
Radiometer,6.239198319304795,Daniel,Jan
Laser,7.747779006315444,Daniel,Jan
Radiometer,10,Carina,Jan
Thermometer,16.916676577019675,Daniel,Jan
Radiometer,5.5365536823773525,Daniel,Jan
Radiometer,40.813238298380256,Bernd,Jan
Thermometer,30.018019901431998,Bernd,Jan
Thermometer,3.097427166742933,Bernd,Jan
Thermometer,16,Carina,Jan
Laser,23.709134746448168,Bernd,Jan
Thermometer,40.95557371465448,Bernd,Jan
Thermometer,22,Carina,Jan
Radiometer,97.93203677060521,Ada,Jan
Laser,3.2889770754654046,Ada,Jan
Laser,1.5430355332873513,Bernd,Jan
Radiometer,71.28052334302089,Ada,Jan
Radiometer,97.87312105436892,Ada,Jan
Laser,8.788607124417403,Bernd,Jan
Radiometer,17.64231809994653,Ada,Jan
Radiometer,11,Carina,Jan
Laser,22.800012602940296,Bernd,Jan
Thermometer,75.22722908645693,Ada,Jan
Radiometer,17.636247905316743,Daniel,Jan
Laser,17,Carina,Jan
Thermometer,55.306881322835956,Ada,Jan
Radiometer,0.01901802175873346,Daniel,Jan
Radiometer,19.551660196262034,Bernd,Jan
Radiometer,35.372368079381644,Bernd,Jan
Thermometer,2.281383552952823,Daniel,Jan
Radiometer,0.761828006659276,Daniel,Jan
Radiometer,24,Carina,Jan
Thermometer,3.00310253164886,Ada,Jan
Thermometer,0.0,Daniel,Jan
Radiometer,8,Carina,Jan
Thermometer,14,Carina,Jan
Laser,34.141825247980925,Bernd,Jan
Laser,24.55100078436674,Bernd,Jan
Radiometer,25.533418758729166,Bernd,Jan
Thermometer,22.30238817337154,Daniel,Jan
Thermometer,0.44635744695751267,Ada,Jan
Radiometer,58.58091576805068,Ada,Jan
Thermometer,2.9529807237598016,Ada,Jan
Radiometer,9.743998575286009,Daniel,Jan
Radiometer,11.622865312695208,Bernd,Jan
Thermometer,21,Carina,Jan
Radiometer,85.20295642703196,Ada,Jan
Laser,5.40359387580398,Bernd,Jan
Laser,24,Carina,Jan
Thermometer,98.9266558619911,Ada,Jan
Thermometer,1.9522526835676042,Daniel,Jan
Thermometer,54.513637681827895,Ada,Jan
Laser,6.8763134360063205,Ada,Jan
Thermometer,35.86170297505795,Ada,Jan
Radiometer,3,Carina,Jan
Thermometer,2,Carina,Jan
Thermometer,25,Carina,Jan
Radiometer,0.0843506064285311,Daniel,Jan
Radiometer,92.65615159998534,Ada,Jan
Laser,17,Carina,Jan
Laser,9,Carina,Jan
Radiometer,17.443595373503122,Bernd,Jan
Laser,16.36894794183277,Bernd,Jan
Thermometer,0.7933336805813864,Daniel,Jan
Thermometer,47.296671552553065,Bernd,Jan
Radiometer,34,Carina,Jan
Thermometer,9.055023126078554,Bernd,Jan
Thermometer,2.164138470638405,Daniel,Jan
Radiometer,18.35084458172732,Daniel,Jan
Laser,21.22159267727095,Ada,Jan
Laser,19,Carina,Jan
Thermometer,8,Carina,Jan
Laser,21,Carina,Jan
Radiometer,11.72404445311248,Bernd,Feb
Thermometer,17.39706065840627,Ada,Feb
Radiometer,12.559257764369601,Daniel,Feb
Laser,38.443834878325674,Ada,Feb
Laser,11,Carina,Feb
Laser,27,Carina,Feb
Radiometer,24.915310775198986,Ada,Feb
Laser,24.36483572554754,Ada,Feb
Thermometer,60.6465290073821,Ada,Feb
Laser,48.06962027907482,Ada,Feb
Thermometer,0.9705778662543461,Daniel,Feb
Laser,6.1603205303566995,Ada,Feb
Thermometer,34,Carina,Feb
Laser,16.130607760555293,Bernd,Feb
Radiometer,10.071499503565795,Bernd,Feb
Thermometer,10.52323365376071,Bernd,Feb
Thermometer,76.63905584859572,Ada,Feb
Radiometer,9.442797125438005,Daniel,Feb
Laser,27.914757500879716,Bernd,Feb
Laser,49.91065008155445,Bernd,Feb
Laser,31,Carina,Feb
Laser,9,Carina,Feb
Laser,16.829589890589684,Daniel,Feb
Thermometer,36.98161680803492,Bernd,Feb
Radiometer,31,Carina,Feb
Thermometer,85.23990476784805,Ada,Feb
Radiometer,10.937819520887281,Daniel,Feb
Radiometer,55.66146033312545,Ada,Feb
Radiometer,33.56855518454832,Ada,Feb
Radiometer,28.85007304070284,Bernd,Feb
Thermometer,37.99302441476008,Ada,Feb
Thermometer,27.392921630376776,Ada,Feb
Laser,5.938510743659858,Bernd,Feb
Radiometer,13.940614514043487,Bernd,Feb
Radiometer,5.758714593295946,Daniel,Feb
Laser,8.625148415955653,Bernd,Feb
Laser,45.78099843932492,Ada,Feb
Laser,40.9894619611368,Ada,Feb
Laser,4.718083996027161,Bernd,Feb
Laser,40.29404995988318,Bernd,Feb
Laser,9.656826726626264,Daniel,Feb
Radiometer,75.08491868400966,Ada,Feb
Thermometer,9.721799704719707,Bernd,Feb
Radiometer,15,Carina,Feb
Radiometer,14.669552390413141,Daniel,Feb
Thermometer,19,Carina,Feb
Laser,21,Carina,Feb
Laser,4,Carina,Feb
Laser,33.658232421553635,Daniel,Feb
Laser,23.10546603348445,Bernd,Feb
Laser,3,Carina,Feb
Thermometer,1,Carina,Feb
Laser,9.403199583196418,Daniel,Feb
Thermometer,14,Carina,Feb
Thermometer,27.306197789427262,Daniel,Feb
Laser,2.717895847867208,Bernd,Feb
Thermometer,34.829163267641135,Bernd,Feb
Radiometer,41.38825793654358,Ada,Feb
Radiometer,25,Carina,Feb
Laser,5.3666416042017175,Daniel,Feb
Thermometer,2.449241059848516,Daniel,Feb
Thermometer,42.30707796851221,Bernd,Feb
Laser,0.1988226699152884,Ada,Feb
Radiometer,1.9159282623556206,Bernd,Feb
Radiometer,28.873960278893808,Bernd,Feb
Laser,11,Carina,Feb
Thermometer,31.448752120627965,Ada,Feb
Laser,4.666115216795158,Bernd,Feb
Thermometer,20,Carina,Feb
Thermometer,26.256024939004973,Bernd,Feb
Laser,2.198865219883872,Ada,Feb
Thermometer,13,Carina,Feb
Radiometer,97.03587976155877,Ada,Feb
Thermometer,27.33596607610181,Bernd,Feb
Thermometer,7,Carina,Feb
Radiometer,19.449118955633892,Bernd,Feb
Radiometer,91.53619476910494,Ada,Feb
Thermometer,23.996925395144146,Bernd,Feb
Thermometer,15.494942846068147,Daniel,Feb
Radiometer,16.148560643865867,Bernd,Feb
Radiometer,19.60015155963591,Daniel,Feb
Radiometer,69.5583739678237,Ada,Feb
Laser,5.516027684246129,Daniel,Feb
Thermometer,2.4331186343047206,Bernd,Feb
Thermometer,14,Carina,Feb
Laser,0.27920708714935627,Daniel,Feb
Laser,6.650664913702531,Bernd,Feb
Thermometer,5.759348932092755,Daniel,Feb
Radiometer,34,Carina,Feb
Laser,34.64678869563221,Bernd,Feb
Radiometer,3.2280645715006884,Ada,Feb
Radiometer,2,Carina,Feb
Radiometer,3,Carina,Feb
Thermometer,98.992207474518,Ada,Feb
Radiometer,15.058938718122509,Daniel,Feb
Thermometer,86.8302441281158,Ada,Feb
Laser,5.319074094154747,Bernd,Feb
Thermometer,47.10207512692574,Bernd,Feb
Radiometer,33,Carina,Feb
Radiometer,42.09039952237114,Ada,Feb
Thermometer,30.921702225867335,Daniel,Feb
Laser,4.355285331266878,Bernd,Feb
Thermometer,5.395614410492355,Ada,Feb
Laser,40.24970607068784,Bernd,Feb
Thermometer,61.137565068724555,Ada,Feb
Thermometer,24.614526906963963,Bernd,Feb
Radiometer,5.55367947086496,Daniel,Feb
Laser,39.406115083241644,Bernd,Feb
Thermometer,26.143855871225018,Daniel,Feb
Radiometer,0.8975059313828249,Bernd,Feb
Radiometer,0.36019486373786713,Bernd,Feb
Radiometer,4,Carina,Feb
Laser,11.745994037255347,Ada,Feb
Laser,5.185145724427033,Daniel,Feb
Thermometer,63.072968122866016,Ada,Feb
Thermometer,27.581424227795114,Ada,Feb
Radiometer,15.896673294986137,Daniel,Feb
Thermometer,33.32917967082582,Bernd,Feb
Thermometer,44.61126553971379,Bernd,Feb
Laser,28,Carina,Feb
Thermometer,0.8353419107253925,Daniel,Feb
Thermometer,90.11697394722069,Ada,Feb
Laser,45.205968337992694,Bernd,Feb
Laser,7.2110454468181375,Bernd,Feb
Radiometer,14,Carina,Feb
Radiometer,50.564936748296084,Ada,Feb
Radiometer,1.728687479924046,Bernd,Feb
Laser,23,Carina,Feb
Radiometer,23.371673034550852,Daniel,Feb
Laser,0,Carina,Feb
Thermometer,17.973355817253307,Daniel,Feb
Radiometer,25,Carina,Feb
Thermometer,41.71625283743728,Ada,Feb
Laser,13.211276036441177,Bernd,Mär
Thermometer,42.51963877664909,Bernd,Mär
Thermometer,34.69039674967379,Bernd,Mär
Laser,16,Carina,Mär
Laser,44.70190699593704,Bernd,Mär
Radiometer,2,Carina,Mär
Laser,62.46443939836199,Ada,Mär
Radiometer,19.719242399182935,Bernd,Mär
Thermometer,46.75354361460947,Daniel,Mär
Radiometer,69.45953140933089,Ada,Mär
Radiometer,2.519947633340834,Daniel,Mär
Thermometer,36.0896806568708,Daniel,Mär
Laser,73.0547307068075,Ada,Mär
Radiometer,76.15807200597109,Ada,Mär
Thermometer,3,Carina,Mär
Thermometer,46.737952030943894,Bernd,Mär
Radiometer,93.47724999583707,Ada,Mär
Radiometer,60.02403027376203,Ada,Mär
Thermometer,7.186145014935208,Bernd,Mär
Radiometer,69.89449770657085,Ada,Mär
Thermometer,22.49921184015633,Ada,Mär
Thermometer,6.9946272323595124,Bernd,Mär
Thermometer,8.9303975029416,Bernd,Mär
Laser,0,Carina,Mär
Laser,11.815317813171644,Ada,Mär
Thermometer,4,Carina,Mär
Thermometer,1.7122356216036234,Daniel,Mär
Radiometer,6.15969047060394,Bernd,Mär
Laser,5,Carina,Mär
Thermometer,28.25110840599587,Bernd,Mär
Radiometer,9.465511384754148,Daniel,Mär
Thermometer,25.696130821535977,Bernd,Mär
Laser,19.30341474018905,Bernd,Mär
Thermometer,16,Carina,Mär
Radiometer,34.286762368274275,Daniel,Mär
Radiometer,21.34721743844023,Daniel,Mär
Radiometer,47.63975045508594,Bernd,Mär
Thermometer,42.18747728674494,Ada,Mär
Laser,0.4037727682896495,Daniel,Mär
Radiometer,5.535283922433645,Daniel,Mär
Radiometer,25.79175876266956,Bernd,Mär
Thermometer,2.636939135981703,Bernd,Mär
Radiometer,31.970496616388495,Bernd,Mär
Radiometer,3.6946070889690485,Ada,Mär
Thermometer,20,Carina,Mär
Thermometer,10.375699073739561,Daniel,Mär
Thermometer,14.610077702339359,Bernd,Mär
Laser,2.510106425965076,Daniel,Mär
Radiometer,2.5925318807853923,Bernd,Mär
Radiometer,4.20487253959455,Ada,Mär
Laser,15,Carina,Mär
Laser,89.30123976139286,Ada,Mär
Laser,6.756690151332075,Daniel,Mär
Thermometer,5.83280534225336,Daniel,Mär
Radiometer,9.08591444320356,Daniel,Mär
Laser,22.657786549300106,Ada,Mär
Laser,30.80986208321992,Ada,Mär
Thermometer,89.22635142516219,Ada,Mär
Radiometer,21.971021671788048,Bernd,Mär
Thermometer,26,Carina,Mär
Laser,12.770264616491978,Daniel,Mär
Laser,18.76547422067216,Daniel,Mär
Laser,13,Carina,Mär
Thermometer,4.610832887853467,Ada,Mär
Thermometer,5,Carina,Mär
Radiometer,73.59875047138323,Ada,Mär
Thermometer,24,Carina,Mär
Laser,83.07742998955925,Ada,Mär
Laser,3.2384539519394853,Daniel,Mär
Thermometer,21.7293324886641,Daniel,Mär
Thermometer,3.418023809077116,Daniel,Mär
Thermometer,19.39618625042475,Ada,Mär
Laser,1.1197787999595663,Daniel,Mär
Thermometer,21.49972951858422,Ada,Mär
Radiometer,18,Carina,Mär
Laser,58.48012792024585,Ada,Mär
Thermometer,16.847740776007115,Bernd,Mär
Radiometer,70.35763299331866,Ada,Mär
Laser,10.845899231827866,Bernd,Mär
Radiometer,18,Carina,Mär
Radiometer,22.592520766522377,Daniel,Mär
Laser,10.781634032235543,Bernd,Mär
Radiometer,10.638914106539925,Daniel,Mär
Laser,4.633044122077758,Daniel,Mär
Thermometer,6.756542234066844,Daniel,Mär
Laser,53.65239792776427,Ada,Mär
Laser,36.049371216556416,Bernd,Mär
Thermometer,86.15818287671135,Ada,Mär
Thermometer,17,Carina,Mär
Thermometer,21.09126986402324,Daniel,Mär
Laser,35.44370526897195,Ada,Mär
Radiometer,31.03503151255709,Daniel,Mär
Laser,13.202576656781623,Bernd,Mär
Radiometer,5.479228033930101,Daniel,Mär
Radiometer,5,Carina,Mär
Laser,6.0973806614868735,Bernd,Mär
Laser,0.1676397203435227,Daniel,Mär
Thermometer,0.6730229186617558,Daniel,Mär
Radiometer,71.73215159168419,Ada,Mär
Radiometer,31.427135695326886,Daniel,Mär
Thermometer,12.959574837920334,Bernd,Mär
Laser,22.575590078568265,Ada,Mär
Laser,0.9796553747299229,Daniel,Mär
Laser,5.896144546706523,Daniel,Mär
Thermometer,6,Carina,Mär
Laser,33.0264571701379,Ada,Mär
Radiometer,7.535980573168962,Daniel,Mär
Radiometer,35.692902483368094,Daniel,Mär
Radiometer,26.31310289934573,Ada,Mär
Radiometer,96.25446030545879,Ada,Mär
Thermometer,18.916727258174106,Bernd,Mär
Thermometer,41.69957310826793,Ada,Mär
Thermometer,51.132784588906055,Ada,Mär
