Messgerät,Messwert,Person,Monat
Radiometer,5.124128371453763,Bernd,Jan
Radiometer,10,Carina,Jan
Laser,4.926070737556177,Daniel,Jan
Radiometer,10.093509844060499,Bernd,Jan
Laser,17.813323659810955,Ada,Jan
Thermometer,20,Carina,Jan
Laser,82.06150345616159,Ada,Jan
Radiometer,31.02806224936782,Bernd,Jan
Thermometer,65.30230078554882,Ada,Jan
Radiometer,13.858178182037628,Ada,Jan
Thermometer,20.43338430695473,Ada,Jan
Radiometer,11.159367387903462,Ada,Jan
Radiometer,23.758708017664805,Bernd,Jan
Laser,0.8384196191464577,Bernd,Jan
Thermometer,39.428247322104106,Bernd,Jan
Laser,23,Carina,Jan
Radiometer,26,Carina,Jan
Laser,47.46416883989999,Bernd,Jan
Radiometer,31.978609371380045,Bernd,Jan
Thermometer,20.014184481000356,Bernd,Jan
Laser,30.73753532006755,Bernd,Jan
Laser,12,Carina,Jan
Thermometer,41.42514359033475,Ada,Jan
Thermometer,68.18127173604677,Ada,Jan
Laser,28,Carina,Jan
Thermometer,6.977867749264116,Bernd,Jan
Laser,0.2137549735899147,Daniel,Jan
Thermometer,35.99531448135972,Ada,Jan
Thermometer,39.13277249799864,Bernd,Jan
Laser,9.371314113580327,Daniel,Jan
Laser,93.05033351180289,Ada,Jan
Thermometer,33.91407462007242,Ada,Jan
Radiometer,28.905484811508163,Ada,Jan
Thermometer,9.951399530646722,Daniel,Jan
Laser,8.845767943236009,Daniel,Jan
Thermometer,22.50031847303443,Bernd,Jan
Laser,2.915654042202307,Daniel,Jan
Laser,97.54616216400547,Ada,Jan
Radiometer,35,Carina,Jan
Laser,17,Carina,Jan
Thermometer,37.16260013189117,Ada,Jan
Thermometer,20,Carina,Jan
Laser,47.455888601718925,Bernd,Jan
Laser,4.957313922110547,Daniel,Jan
Thermometer,9.76969772350057,Bernd,Jan
Radiometer,15.84850567555808,Daniel,Jan
Thermometer,12,Carina,Jan
Radiometer,40.861244330391884,Bernd,Jan
Thermometer,2.084023113127065,Bernd,Jan
Radiometer,19,Carina,Jan
Laser,12.993469873590048,Ada,Jan
Radiometer,3,Carina,Jan
Laser,33,Carina,Jan
Laser,8.269511596583165,Daniel,Jan
Thermometer,28,Carina,Jan
Laser,66.82731900606105,Ada,Jan
Laser,64.35753898266475,Ada,Jan
Laser,27.913409341409213,Ada,Jan
Thermometer,13.91490779254138,Daniel,Jan
Thermometer,18.92940444591236,Bernd,Jan
Radiometer,6.646442786853897,Daniel,Jan
Thermometer,25,Carina,Jan
Radiometer,26.465621942293577,Daniel,Jan
Laser,20.45085498216067,Daniel,Jan
Radiometer,1.0914504770791402,Daniel,Jan
Laser,95.34198239448652,Ada,Jan
Radiometer,33.405428229550395,Bernd,Jan
Thermometer,92.1179992702035,Ada,Jan
Laser,6.573500727614965,Daniel,Jan
Radiometer,8.719543454149541,Daniel,Jan
Radiometer,4,Carina,Jan
Laser,6.925678377123756,Bernd,Jan
Laser,5,Carina,Jan
Radiometer,28,Carina,Jan
Thermometer,24.66654456060392,Ada,Jan
Thermometer,51.94021476937935,Ada,Jan
Radiometer,15.588971482513017,Daniel,Jan
Radiometer,14,Carina,Jan
Thermometer,2.0513594058919504,Ada,Jan
Laser,46.49855006267985,Bernd,Jan
Thermometer,50.586371024943034,Ada,Jan
Radiometer,11.870651972840797,Daniel,Jan
Radiometer,19.607935665882685,Bernd,Jan
Laser,34.34842214725342,Bernd,Jan
Radiometer,12,Carina,Jan
Laser,78.18028247641541,Ada,Jan
Thermometer,24,Carina,Jan
Radiometer,16,Carina,Jan
Thermometer,16.934356158138353,Daniel,Jan
Radiometer,54.64660591154025,Ada,Jan
Laser,88.35063644831185,Ada,Jan
Thermometer,57.00754857394905,Ada,Jan
Laser,28,Carina,Feb
Radiometer,0.02375159144232253,Bernd,Feb
Laser,32.35816123715582,Bernd,Feb
Thermometer,6,Carina,Feb
Laser,1.9634607470108816,Daniel,Feb
Radiometer,32.30036234770231,Daniel,Feb
Radiometer,5.83691409123518,Bernd,Feb
Radiometer,21,Carina,Feb
Radiometer,18,Carina,Feb
Laser,18.1826957048,Bernd,Feb
Laser,0.422059868547321,Daniel,Feb
