Messgerät,Messwert,Person,Monat
Thermometer,7,Carina,Jan
Laser,14,Carina,Jan
Radiometer,3.7986081998109538,Daniel,Jan
Laser,63.33001290165912,Ada,Jan
Thermometer,47.11757938426533,Bernd,Jan
Laser,36.54593548274868,Bernd,Jan
Thermometer,39.23401867713746,Bernd,Jan
Radiometer,25.484140185403334,Daniel,Jan
Radiometer,28,Carina,Jan
Laser,13.455787332572077,Bernd,Jan
Laser,98.0223087619273,Ada,Jan
Radiometer,19.44380996326375,Daniel,Jan
Thermometer,24.622751611377364,Daniel,Jan
Laser,7.215902697809807,Daniel,Jan
Laser,28.268878784177126,Bernd,Jan
Laser,18.261323277089836,Daniel,Jan
Laser,1,Carina,Jan
Radiometer,16.050141573258674,Daniel,Jan
Laser,97.73152368196014,Ada,Jan
Radiometer,73.6970157243571,Ada,Jan
Laser,15,Carina,Jan
Radiometer,33.906049969389635,Bernd,Jan
Radiometer,10.325028631442374,Daniel,Jan
Thermometer,11.896420588840604,Daniel,Jan
Thermometer,17,Carina,Jan
Radiometer,28.735295791900644,Bernd,Jan
Radiometer,37.9137248408313,Bernd,Jan
Laser,22,Carina,Jan
Laser,3.4405293489156814,Daniel,Jan
Radiometer,26,Carina,Jan
Laser,0.1477271032077565,Bernd,Jan
Laser,42.433020175574256,Bernd,Jan
Thermometer,30.30032849204462,Daniel,Jan
Radiometer,78.3163999560948,Ada,Jan
Radiometer,35,Carina,Jan
Laser,20.32312197935431,Bernd,Jan
Thermometer,14.048977485048578,Daniel,Jan
Thermometer,46.30977571980287,Bernd,Jan
Thermometer,19.81200192675529,Bernd,Jan
Thermometer,53.10381508584556,Ada,Jan
Laser,0.9454224192493699,Daniel,Jan
Laser,50.45586305132876,Ada,Jan
Laser,18.402548089606753,Bernd,Jan
Laser,22,Carina,Jan
Thermometer,10.652571843536213,Bernd,Jan
Laser,64.50098581848943,Ada,Jan
Thermometer,42.545251611095125,Bernd,Jan
Thermometer,3,Carina,Jan
Thermometer,29,Carina,Jan
Thermometer,20.717086076058767,Bernd,Jan
Thermometer,0,Carina,Jan
Laser,8,Carina,Jan
Radiometer,65.54920859186535,Ada,Jan
Laser,68.53569147042616,Ada,Jan
Thermometer,13.098404181833711,Bernd,Jan
Radiometer,41.27135603178486,Bernd,Jan
Radiometer,10,Carina,Jan
Radiometer,15,Carina,Jan
