Messgerät,Messwert,Person,Monat
Thermometer,7.958576676412554,Bernd,Jan
Thermometer,4.017433114874036,Daniel,Jan
Laser,28,Carina,Jan
Thermometer,72.17337771886429,Ada,Jan
Radiometer,6.928238886564375,Daniel,Jan
Radiometer,21.076967060092848,Bernd,Jan
Radiometer,23.2170231355642,Daniel,Jan
Thermometer,6,Carina,Jan
Laser,18.983725299031722,Bernd,Jan
Radiometer,22.527484491826954,Daniel,Jan
Radiometer,0.6678216344070642,Daniel,Jan
Thermometer,7.206803690115064,Daniel,Jan
Thermometer,24.192050588292304,Bernd,Jan
Thermometer,29,Carina,Jan
Radiometer,12.460452536307576,Ada,Jan
Laser,25,Carina,Jan
Radiometer,2,Carina,Jan
Laser,39.04266279436555,Ada,Jan
Thermometer,7.703464676621385,Ada,Jan
Laser,10.055096168173431,Daniel,Jan
Thermometer,45.30967524961564,Bernd,Jan
Thermometer,83.68934793406405,Ada,Jan
Thermometer,30.20400385333419,Bernd,Jan
Laser,3.968229710186258,Daniel,Jan
Thermometer,22.184803878577387,Bernd,Jan
Laser,25,Carina,Jan
Radiometer,3.207898073382809,Ada,Jan
Laser,7.107979741034315,Daniel,Jan
Thermometer,2.662384772435307,Daniel,Jan
Laser,86.660715517145,Ada,Jan
Thermometer,26.217401980546807,Ada,Jan
Radiometer,21,Carina,Jan
Thermometer,19.02145377717227,Bernd,Jan
Radiometer,15.958988819300057,Ada,Jan
Laser,46.66482753735023,Bernd,Jan
Radiometer,3,Carina,Jan
Thermometer,0.8060156328074325,Daniel,Jan
Thermometer,23,Carina,Jan
Laser,21.246997297016602,Ada,Jan
Laser,42.73746703421952,Bernd,Jan
Radiometer,18,Carina,Jan
Laser,25,Carina,Jan
Thermometer,8.984608143101541,Bernd,Jan
Laser,98.00082549614231,Ada,Jan
Laser,3.861871498608864,Daniel,Jan
Thermometer,8,Carina,Jan
Thermometer,15.284277523304983,Daniel,Jan
Thermometer,9.518028459833678,Bernd,Jan
Laser,34.287415819512226,Ada,Jan
