Messgerät,Messwert,Person,Monat
Radiometer,59.55567870990417,Ada,Jan
Laser,12.494167745734378,Daniel,Jan
Laser,48.12197182307115,Ada,Jan
Thermometer,25,Carina,Jan
Radiometer,21.943358530515443,Bernd,Jan
Thermometer,4.410962578292571,Bernd,Jan
Thermometer,40.20475285965336,Ada,Jan
Radiometer,6.292399075968058,Ada,Jan
Laser,28,Carina,Jan
Thermometer,34.920367439665675,Bernd,Jan
Radiometer,7.767197818343263,Bernd,Jan
Radiometer,11.421604092552709,Daniel,Jan
Radiometer,34,Carina,Jan
Laser,2,Carina,Jan
Laser,0.713276019239828,Bernd,Jan
Laser,40.39953569521038,Daniel,Jan
Radiometer,17,Carina,Jan
Radiometer,0,Carina,Jan
Radiometer,5.126046068677114,Daniel,Jan
Thermometer,41.99026015484241,Daniel,Jan
Radiometer,32.14391447667854,Daniel,Jan
Radiometer,31,Carina,Jan
Thermometer,45.30306635684995,Bernd,Jan
Thermometer,0.2752756826229441,Ada,Jan
Thermometer,34.091243352217894,Ada,Jan
Radiometer,1.1058463638928235,Daniel,Jan
Thermometer,37.63845628338471,Bernd,Jan
Thermometer,26,Carina,Jan
Radiometer,12.724838812363734,Daniel,Jan
Laser,29.532544031552234,Ada,Jan
Laser,9.928122732862626,Bernd,Jan
Thermometer,25,Carina,Jan
Laser,2.6856245471391063,Daniel,Jan
Radiometer,7,Carina,Jan
Thermometer,13.358117720883733,Ada,Jan
Radiometer,5,Carina,Jan
Thermometer,9.716170130409582,Daniel,Jan
Thermometer,22,Carina,Jan
Radiometer,24.13222991628501,Ada,Jan
Laser,25,Carina,Jan
Thermometer,6.816159542587946,Bernd,Jan
Radiometer,41.848213579900126,Bernd,Jan
Laser,40.01246056446417,Bernd,Jan
Radiometer,3.178001087272399,Daniel,Jan
Radiometer,28,Carina,Jan
Laser,22,Carina,Jan
Laser,71.3291909067237,Ada,Jan
Laser,4.87665996649301,Daniel,Jan
Thermometer,7.940971449782619,Ada,Jan
Thermometer,34.83331962563094,Bernd,Jan
Thermometer,29.691755546812438,Ada,Jan
Thermometer,44.001074223985356,Bernd,Jan
Radiometer,21.78253610896277,Ada,Jan
Laser,75.2166759599361,Ada,Jan
Thermometer,69.51375412292063,Ada,Jan
Laser,35.19108782382683,Bernd,Jan
Thermometer,3,Carina,Jan
Radiometer,43.32668131383001,Ada,Jan
Radiometer,0.6569897885015497,Ada,Jan
Laser,6.701801696664511,Bernd,Jan
Laser,4.821986710444537,Daniel,Jan
Laser,75.38525524544207,Ada,Jan
Thermometer,34.20666661865825,Bernd,Jan
Laser,4.203195035690225,Daniel,Feb
Laser,35.89774400078184,Ada,Feb
Thermometer,23,Carina,Feb
Radiometer,0.024549660578058075,Daniel,Feb
Thermometer,3,Carina,Feb
Thermometer,58.987279692678776,Ada,Feb
Thermometer,6.318965400725873,Ada,Feb
Radiometer,57.90081130474525,Ada,Feb
Radiometer,34,Carina,Feb
Thermometer,60.239202845443394,Ada,Feb
Radiometer,1.9883315101786985,Daniel,Feb
Laser,2.4601246206397756,Daniel,Feb
Thermometer,7,Carina,Feb
Laser,6,Carina,Feb
Thermometer,17.479179285677716,Bernd,Feb
Radiometer,15.79759183091602,Bernd,Feb
Laser,17.690067887504114,Ada,Feb
Thermometer,3.5713697144067966,Bernd,Feb
Laser,17.341092304460233,Bernd,Feb
Radiometer,25.331799282648937,Bernd,Feb
Radiometer,23,Carina,Feb
Radiometer,1.197898737582792,Ada,Feb
Laser,38.91839018758273,Ada,Feb
Laser,69.32365707114701,Ada,Feb
Radiometer,5.677449058692078,Daniel,Feb
Thermometer,6,Carina,Feb
Radiometer,10,Carina,Feb
Radiometer,10.460767065397597,Bernd,Feb
Radiometer,82.71812627942136,Ada,Feb
Radiometer,2,Carina,Feb
Thermometer,31,Carina,Feb
Laser,5.361830262019812,Bernd,Feb
Thermometer,30,Carina,Feb
Laser,15.09764154425859,Bernd,Feb
Radiometer,31.795264423700935,Bernd,Feb
Radiometer,10.862713807985438,Daniel,Feb
Thermometer,26.56464873473603,Daniel,Feb
Laser,1.6713586564538985,Daniel,Feb
Laser,94.21958017705833,Ada,Feb
