Messgerät,Messwert,Person,Monat
Thermometer,39.585752919686286,Daniel,Jan
Thermometer,28.111471072098116,Bernd,Jan
Radiometer,0.9480903202106217,Daniel,Jan
Radiometer,62.27360145180305,Ada,Jan
Radiometer,66.81804387139184,Ada,Jan
Laser,26.20556026579343,Daniel,Jan
Radiometer,4.7099950245734155,Daniel,Jan
Thermometer,3.521523444315,Ada,Jan
Thermometer,25.4084416618714,Daniel,Jan
Radiometer,2.3540375527718957,Daniel,Jan
Radiometer,30,Carina,Jan
Thermometer,31,Carina,Jan
Laser,26,Carina,Jan
Thermometer,10.790652600722368,Bernd,Jan
Radiometer,9,Carina,Jan
Radiometer,12,Carina,Jan
Radiometer,20.547525913555614,Bernd,Jan
Thermometer,89.57515244358669,Ada,Jan
Radiometer,53.99309146045951,Ada,Jan
Laser,20.89226404848395,Bernd,Jan
Laser,41.55188846122646,Ada,Jan
Thermometer,28,Carina,Jan
Radiometer,97.50853144499075,Ada,Jan
Radiometer,0.3573582950871179,Ada,Jan
Laser,30,Carina,Jan
Thermometer,13.822385011407562,Bernd,Jan
Laser,0.6930277376605898,Bernd,Jan
Radiometer,9.402626425598509,Bernd,Jan
Radiometer,37.909254738803554,Daniel,Jan
Laser,0.1159438407466129,Daniel,Jan
Thermometer,19,Carina,Jan
Thermometer,15,Carina,Jan
Laser,45.22470934497799,Bernd,Jan
Radiometer,77.20255116367738,Ada,Jan
Laser,34.6499545130822,Daniel,Jan
Radiometer,27,Carina,Jan
Thermometer,41.57482370514678,Ada,Jan
Thermometer,13.980468474725793,Ada,Jan
Thermometer,6.624908034277049,Bernd,Jan
Laser,1,Carina,Jan
Radiometer,31,Carina,Jan
Laser,23,Carina,Jan
Thermometer,5,Carina,Jan
Radiometer,28.25577175879062,Daniel,Jan
Laser,5,Carina,Jan
Laser,18.99263716853942,Bernd,Jan
Laser,35,Carina,Jan
Laser,8.672949401538894,Daniel,Jan
Thermometer,88.37168379051606,Ada,Jan
Radiometer,31,Carina,Jan
Radiometer,94.75793437820353,Ada,Jan
Radiometer,11.77065286340947,Daniel,Jan
Laser,3.159524505677984,Daniel,Jan
Thermometer,32.894884267976806,Daniel,Jan
Thermometer,34.31814420556301,Bernd,Jan
Thermometer,10.657179000699369,Ada,Jan
Radiometer,11.185019476994066,Daniel,Jan
Radiometer,19,Carina,Jan
Laser,46.540421417686986,Bernd,Jan
Thermometer,29.110375317029007,Bernd,Jan
Thermometer,6,Carina,Jan
Laser,22,Carina,Jan
Thermometer,0.19510920414952437,Daniel,Jan
Thermometer,30.123348750672463,Daniel,Jan
Laser,25.612255252207106,Bernd,Jan
Radiometer,14,Carina,Jan
Thermometer,7.775003659527158,Ada,Jan
Radiometer,15,Carina,Jan
Thermometer,33,Carina,Jan
Laser,22,Carina,Jan
Thermometer,28,Carina,Jan
Thermometer,5.263026983640156,Daniel,Jan
Radiometer,40.3579974747152,Bernd,Jan
Thermometer,16.280859596794492,Daniel,Jan
Laser,30,Carina,Jan
Thermometer,1.5777990268877546,Daniel,Jan
Laser,33.07840931590604,Ada,Jan
Radiometer,30.43175720064365,Bernd,Jan
Laser,0.5108855822471481,Daniel,Jan
Radiometer,23.646061777663398,Ada,Jan
Laser,73.78467240455792,Ada,Jan
Radiometer,9.685071385134698,Daniel,Jan
Radiometer,9.033895259238026,Daniel,Jan
Laser,24,Carina,Jan
Radiometer,63.66412512285916,Ada,Jan
Radiometer,11.671610641061347,Bernd,Jan
Thermometer,5.6908367693349575,Daniel,Jan
Thermometer,95.46485025406577,Ada,Jan
Laser,42.607631968038525,Ada,Jan
Radiometer,14.623654175232526,Bernd,Jan
Radiometer,2,Carina,Jan
Thermometer,25,Carina,Jan
Thermometer,17.252652825028534,Daniel,Jan
Thermometer,27.791599943772887,Bernd,Jan
Radiometer,22,Carina,Jan
Thermometer,14.871007930009164,Daniel,Jan
Thermometer,14.118749555140287,Bernd,Jan
Radiometer,33.427404753127114,Daniel,Jan
Radiometer,32.1557475268141,Ada,Jan
Radiometer,86.6148579742285,Ada,Jan
Thermometer,96.16986328108399,Ada,Jan
Radiometer,29.7934367795821,Bernd,Jan
Radiometer,20.867064522720813,Ada,Jan
Thermometer,10.828384840022355,Daniel,Jan
Laser,7.523390610339343,Bernd,Jan
Laser,16.751519523104268,Bernd,Jan
Radiometer,12.205703314821331,Daniel,Jan
Thermometer,33.13622851439447,Bernd,Jan
Radiometer,7,Carina,Jan
Radiometer,12.254645608242457,Daniel,Jan
Radiometer,21.634072925046873,Daniel,Jan
Thermometer,10.906562304013914,Daniel,Jan
Thermometer,42.7590042052772,Daniel,Jan
Laser,14.322691022947653,Bernd,Jan
Laser,32.60006397172083,Daniel,Jan
Laser,0.033127158314427585,Daniel,Jan
Radiometer,7.700265883204523,Daniel,Jan
Radiometer,2,Carina,Jan
Radiometer,30.88996926730584,Ada,Jan
Radiometer,31,Carina,Jan
Radiometer,12.723268188307706,Bernd,Jan
Thermometer,13,Carina,Jan
Thermometer,16.412801308119455,Daniel,Jan
Thermometer,34,Carina,Jan
Thermometer,19,Carina,Jan
Laser,88.54563332420378,Ada,Jan
Radiometer,59.79870625938757,Ada,Jan
Thermometer,87.50525585081832,Ada,Jan
Radiometer,44.445941715190266,Ada,Jan
Thermometer,17.084532962486147,Bernd,Feb
Radiometer,10.598912297936646,Bernd,Feb
Radiometer,20.082636020786754,Daniel,Feb
Radiometer,52.8107250979485,Ada,Feb
Laser,10.446729215359008,Daniel,Feb
Thermometer,18.503916277946164,Bernd,Feb
Thermometer,15.218160283076921,Daniel,Feb
Radiometer,19.72606856972343,Bernd,Feb
Thermometer,9,Carina,Feb
Thermometer,73.97784145586085,Ada,Feb
Laser,62.37300192791978,Ada,Feb
Laser,20.78820752363105,Bernd,Feb
Radiometer,17.74296276348529,Daniel,Feb
Thermometer,13.328383522155784,Bernd,Feb
Radiometer,82.19600360320098,Ada,Feb
Thermometer,11.040227980887412,Bernd,Feb
Thermometer,25.105203460318958,Bernd,Feb
Radiometer,48.167365045259174,Bernd,Feb
Radiometer,9.459500360063643,Ada,Feb
Thermometer,14,Carina,Feb
Thermometer,0.23816326082917172,Daniel,Feb
Laser,17,Carina,Feb
Thermometer,25.935683904633102,Bernd,Feb
Radiometer,8,Carina,Feb
Radiometer,34,Carina,Feb
Thermometer,23,Carina,Feb
Thermometer,38.28982603360933,Ada,Feb
Laser,84.0500392526367,Ada,Feb
Radiometer,31.187546699749298,Daniel,Feb
Laser,71.17727900763236,Ada,Feb
Laser,5.615578744066054,Daniel,Feb
Laser,37.9826115853095,Bernd,Feb
Laser,1.0232163111175903,Daniel,Feb
Radiometer,8.067445698995973,Daniel,Feb
Laser,0.5210278836924616,Daniel,Feb
Thermometer,35.5771390399288,Daniel,Feb
Laser,2.835355927086086,Bernd,Feb
Radiometer,8,Carina,Feb
Laser,28.60463476869729,Ada,Feb
Radiometer,28.994983470908707,Bernd,Feb
Thermometer,32.71258408794855,Bernd,Feb
Radiometer,37.41697596212652,Daniel,Feb
Radiometer,44.220953197352955,Bernd,Feb
Laser,14.603126445816228,Ada,Feb
Laser,17.71961728072672,Ada,Feb
Laser,6.206721585136638,Bernd,Feb
Radiometer,16.1959087569268,Ada,Feb
Thermometer,24,Carina,Feb
Thermometer,7,Carina,Feb
