Messgerät,Messwert,Person,Monat
Thermometer,49.23325712102849,Bernd,Jan
Thermometer,10.995056986903906,Ada,Jan
Laser,22.521253989680673,Bernd,Jan
Laser,42.86713963817152,Ada,Jan
Thermometer,24,Carina,Jan
Thermometer,3.243330031011531,Daniel,Jan
Laser,30,Carina,Jan
Thermometer,3.839436917823291,Daniel,Jan
Thermometer,9.270447406779404,Ada,Jan
Thermometer,71.18009088831982,Ada,Jan
Radiometer,49.109443101188866,Ada,Jan
Radiometer,24.085845206552555,Daniel,Jan
Thermometer,21,Carina,Jan
Laser,1.5563888197186988,Daniel,Jan
Thermometer,18,Carina,Jan
Radiometer,14.7115062107028,Daniel,Jan
Radiometer,5.343739488294585,Daniel,Jan
Radiometer,3.3396014351774945,Daniel,Jan
Radiometer,3.272140129473955,Ada,Jan
Thermometer,11.719170002066459,Ada,Jan
Thermometer,31.568987998254652,Daniel,Jan
Laser,86.54016779898217,Ada,Jan
Laser,16.90521360964972,Daniel,Jan
Laser,1.4004823048005246,Daniel,Jan
Radiometer,38.43197109941078,Bernd,Jan
Thermometer,40.60877355487713,Bernd,Jan
Laser,34,Carina,Jan
Thermometer,14.517597241398327,Ada,Jan
Laser,23.10209063191192,Ada,Jan
Thermometer,2,Carina,Jan
Radiometer,10.67533876469442,Bernd,Jan
Radiometer,0.8877205905233985,Daniel,Jan
Laser,20,Carina,Jan
Thermometer,7,Carina,Jan
Radiometer,8.727962250001298,Bernd,Jan
Radiometer,3.5102450315637896,Daniel,Jan
Thermometer,3.527163794445968,Daniel,Jan
Laser,19,Carina,Jan
Thermometer,6.426689681536946,Bernd,Jan
Laser,33.85987670547064,Bernd,Jan
Thermometer,36.957265228258386,Daniel,Jan
Radiometer,16,Carina,Jan
Radiometer,8,Carina,Jan
Thermometer,86.86383018898677,Ada,Jan
Thermometer,21,Carina,Jan
Thermometer,7.51702768885451,Daniel,Jan
Radiometer,66.56922218056238,Ada,Jan
Radiometer,85.46613638036739,Ada,Jan
Laser,11,Carina,Jan
Radiometer,18,Carina,Jan
Thermometer,10.126020102827802,Daniel,Jan
Radiometer,40.65726821357478,Daniel,Jan
Thermometer,31.52990386539898,Daniel,Jan
Radiometer,32,Carina,Jan
Laser,19,Carina,Jan
Laser,21,Carina,Jan
Radiometer,69.21075239912518,Ada,Jan
Radiometer,46.30266346493468,Ada,Jan
Thermometer,19,Carina,Jan
Radiometer,32.17297070189796,Bernd,Jan
Radiometer,93.0703089375288,Ada,Jan
Thermometer,26.929473972972396,Bernd,Jan
Thermometer,8,Carina,Jan
Laser,6,Carina,Jan
Thermometer,13.559146191983052,Daniel,Jan
Thermometer,56.973379886110166,Ada,Jan
Laser,29.71439454050129,Ada,Jan
Thermometer,98.49611058636476,Ada,Jan
Thermometer,17,Carina,Jan
Radiometer,3,Carina,Jan
Radiometer,26.35503154818808,Ada,Jan
Radiometer,3.9192013336659857,Daniel,Jan
Radiometer,84.1369179349934,Ada,Jan
Laser,16.171753560698992,Bernd,Jan
Thermometer,40.93687834203573,Ada,Jan
Radiometer,18.421710828817346,Daniel,Jan
Laser,44.48938323099914,Bernd,Jan
Radiometer,6.462213784528542,Daniel,Jan
Radiometer,21,Carina,Jan
Radiometer,21,Carina,Jan
Laser,35,Carina,Jan
Radiometer,15,Carina,Jan
Laser,29.5762096956887,Daniel,Jan
Thermometer,19.75481246829353,Daniel,Jan
Thermometer,69.51155629564117,Ada,Jan
Radiometer,66.14526094386687,Ada,Jan
Thermometer,28.134102283717162,Bernd,Feb
Thermometer,9,Carina,Feb
Thermometer,4.353125910881072,Daniel,Feb
Radiometer,0.9960717617780501,Ada,Feb
Thermometer,85.24609522957554,Ada,Feb
Laser,37.31617298156287,Daniel,Feb
Radiometer,11.600833836371782,Ada,Feb
Thermometer,14.657905189688641,Daniel,Feb
Thermometer,5.865387515481195,Daniel,Feb
Laser,30.175418122334552,Ada,Feb
Thermometer,28.663549054778915,Daniel,Feb
Laser,11.11427689736283,Ada,Feb
Thermometer,4.656150117965002,Bernd,Feb
Laser,7.930506724486669,Bernd,Feb
Thermometer,18.508674100075574,Bernd,Feb
Laser,6.472077051293013,Bernd,Feb
Radiometer,1.2940903096186078,Daniel,Feb
Thermometer,54.035810180175645,Ada,Feb
Laser,21,Carina,Feb
Laser,32.01590323284578,Bernd,Feb
Thermometer,3.648696561553022,Bernd,Feb
Radiometer,35,Carina,Feb
Thermometer,18,Carina,Feb
Laser,65.18813516560759,Ada,Feb
Radiometer,91.48092058330755,Ada,Feb
Thermometer,94.09108650058917,Ada,Feb
Radiometer,43.21259279265122,Bernd,Feb
Radiometer,31.77815329264585,Ada,Feb
Thermometer,1.1896606433751478,Daniel,Feb
Laser,25,Carina,Feb
Laser,10.975757386118772,Daniel,Feb
Laser,32.601056147040055,Ada,Feb
Radiometer,30,Carina,Feb
Radiometer,33,Carina,Feb
Laser,3.1674629037207325,Daniel,Feb
Thermometer,20.255306627551942,Daniel,Feb
Radiometer,36.98667341805515,Bernd,Feb
Laser,7.432675929473071,Daniel,Feb
Thermometer,25.209925941263965,Daniel,Feb
Radiometer,4.757653558087289,Daniel,Feb
Laser,2.485593620703408,Bernd,Feb
Radiometer,13.818568604926858,Daniel,Feb
Laser,95.88316487681186,Ada,Feb
Thermometer,74.10526551614154,Ada,Feb
Laser,6.93763621225791,Daniel,Feb
Radiometer,2.5157845303569744,Daniel,Feb
Laser,2.8127470408339152,Daniel,Feb
Thermometer,15.73639587467715,Bernd,Feb
Radiometer,29,Carina,Feb
Radiometer,9.590408263958816,Bernd,Feb
Thermometer,82.014050784737,Ada,Feb
Thermometer,14.908732766080906,Bernd,Feb
Thermometer,7.890850744459571,Bernd,Feb
Thermometer,52.874110702953494,Ada,Feb
Laser,3.7186031815225293,Daniel,Feb
Radiometer,23.03105553201008,Bernd,Feb
Radiometer,8,Carina,Feb
Laser,60.10963611038084,Ada,Feb
Radiometer,19.218394643075776,Bernd,Feb
Radiometer,35.99382282773476,Bernd,Feb
Laser,3.6896117630996494,Daniel,Feb
Thermometer,71.98427463775084,Ada,Feb
Radiometer,16.91208612280456,Daniel,Feb
Radiometer,19.18681972843963,Bernd,Feb
Thermometer,70.26313158475705,Ada,Feb
Thermometer,21.094859430835793,Bernd,Feb
Laser,16.627723628729484,Daniel,Feb
Laser,7,Carina,Feb
Radiometer,62.697924513904425,Ada,Feb
Radiometer,27,Carina,Feb
Laser,7.51293320751531,Daniel,Feb
Radiometer,22,Carina,Feb
Radiometer,46.369508860699305,Bernd,Feb
Laser,18.247163932739145,Bernd,Feb
Laser,5.26564409058132,Daniel,Feb
Laser,32,Carina,Feb
Radiometer,18.062239706247723,Daniel,Feb
Thermometer,25.45944586058252,Bernd,Feb
Radiometer,26.2948555755796,Bernd,Feb
Thermometer,49.12469154283277,Bernd,Feb
Radiometer,11,Carina,Feb
Radiometer,5.921355726892358,Daniel,Feb
Radiometer,5.8597666673073885,Daniel,Feb
Radiometer,24,Carina,Feb
Laser,30.901346252007322,Bernd,Feb
Thermometer,84.36645761384013,Ada,Feb
Laser,80.14323993119814,Ada,Feb
Laser,7.032807606745987,Daniel,Feb
Laser,17.314812045611117,Bernd,Feb
Radiometer,79.31089678990836,Ada,Feb
Laser,93.29422050524468,Ada,Feb
Laser,34.457046426285316,Bernd,Feb
Thermometer,48.649195437027736,Ada,Feb
Laser,21,Carina,Feb
Thermometer,48.27260563328314,Bernd,Feb
Thermometer,50.05871221376703,Ada,Feb
Radiometer,29.393275782782865,Daniel,Feb
Thermometer,32,Carina,Feb
Thermometer,10.562947246694684,Daniel,Feb
Radiometer,24.914048383516075,Bernd,Feb
Radiometer,39.30398545447299,Bernd,Feb
Thermometer,2.1989051390450154,Ada,Feb
Laser,12.216380001021971,Bernd,Feb
Thermometer,90.65774577703365,Ada,Feb
Radiometer,35,Carina,Feb
Thermometer,16,Carina,Feb
Laser,45.17736599922294,Ada,Feb
Radiometer,16,Carina,Feb
Laser,29.322095683427115,Daniel,Feb
Thermometer,1.531369923873351,Daniel,Feb
Laser,91.10958255066699,Ada,Feb
Radiometer,23,Carina,Feb
Thermometer,5.316415798052764,Bernd,Feb
Laser,1.945727312759793,Daniel,Feb
Thermometer,10,Carina,Feb
Laser,21.161487946685035,Bernd,Feb
Laser,32.23815522978486,Bernd,Feb
Radiometer,28,Carina,Feb
Radiometer,1.176484088780862,Daniel,Feb
Laser,21,Carina,Feb
Laser,21.26960768607567,Daniel,Feb
Thermometer,21.5589681617823,Ada,Mär
Radiometer,8.739668013246684,Daniel,Mär
Thermometer,21,Carina,Mär
Laser,30,Carina,Mär
Radiometer,0.5480029482221299,Daniel,Mär
Thermometer,21,Carina,Mär
Laser,24,Carina,Mär
Thermometer,75.69084038182393,Ada,Mär
Thermometer,29.923237958028935,Bernd,Mär
Thermometer,42.04429151797193,Bernd,Mär
Radiometer,46.97534189158115,Bernd,Mär
Radiometer,1.5393314748680997,Ada,Mär
Laser,10.671977585255195,Daniel,Mär
Thermometer,32,Carina,Mär
Radiometer,46.72541637685633,Bernd,Mär
Thermometer,39.36009288813995,Ada,Mär
Radiometer,23.368130020411527,Ada,Mär
Laser,25.255775816650385,Bernd,Mär
Radiometer,32.136597999028126,Ada,Mär
Thermometer,25.99703069445301,Bernd,Mär
Laser,29,Carina,Mär
Radiometer,15,Carina,Mär
Laser,15.701744886822965,Ada,Mär
Radiometer,4,Carina,Mär
Thermometer,23,Carina,Mär
