Messgerät,Messwert,Person,Monat
Radiometer,9.578839730252636,Daniel,Jan
Laser,34,Carina,Jan
Radiometer,53.210709568699535,Ada,Jan
Laser,2,Carina,Jan
Laser,4,Carina,Jan
Radiometer,64.18780297976829,Ada,Jan
Radiometer,91.00506876169116,Ada,Jan
Thermometer,66.15416704601306,Ada,Jan
Radiometer,34.06992248945318,Bernd,Jan
Laser,27.044879409082345,Ada,Jan
Laser,36.51368849699216,Daniel,Jan
Laser,15,Carina,Jan
Thermometer,16.429479488392865,Daniel,Jan
Radiometer,42.51502768576665,Ada,Jan
Thermometer,42.9637429965234,Ada,Jan
Thermometer,0.045373254368443305,Daniel,Jan
Thermometer,19,Carina,Jan
Radiometer,36.20331068780646,Daniel,Jan
Thermometer,26,Carina,Jan
Thermometer,17.037736469131666,Bernd,Jan
Thermometer,27.011562975553726,Daniel,Jan
Laser,9.812680587233025,Ada,Jan
Radiometer,6,Carina,Jan
Radiometer,42.80919067442718,Ada,Jan
Laser,23.073224618540156,Daniel,Jan
Radiometer,33.605307384355854,Bernd,Jan
Thermometer,11.231678052694283,Bernd,Jan
Laser,18.59419979686034,Daniel,Jan
Laser,32.34585314272259,Ada,Jan
Thermometer,1.8324659266498902,Daniel,Jan
Radiometer,3.593798605603716,Daniel,Jan
Laser,18.0176392432221,Bernd,Jan
Laser,0.2779120207358483,Daniel,Jan
Thermometer,63.341111124301996,Ada,Jan
Radiometer,97.12245836794766,Ada,Jan
Radiometer,24.982376309000117,Bernd,Jan
Radiometer,37.55121110066512,Bernd,Jan
Laser,75.44620335883818,Ada,Jan
Radiometer,79.38535553434271,Ada,Jan
Radiometer,24.892690906463645,Daniel,Jan
Radiometer,1.3282138376548978,Daniel,Jan
Radiometer,46.96192530236942,Ada,Jan
Thermometer,48.92462837247302,Ada,Jan
Thermometer,51.96871398892833,Ada,Jan
Radiometer,22,Carina,Jan
Radiometer,90.8789909173205,Ada,Jan
Thermometer,16,Carina,Jan
Laser,27.729942855314377,Bernd,Jan
Thermometer,40.471604275275716,Ada,Jan
Radiometer,63.67182274139035,Ada,Jan
Radiometer,7.612398294388517,Bernd,Jan
Laser,86.65084718646519,Ada,Jan
Radiometer,6.300901629257978,Daniel,Jan
Radiometer,28.931373219201234,Bernd,Jan
Radiometer,20,Carina,Jan
Laser,11,Carina,Jan
Laser,0.35646161417404965,Daniel,Jan
Radiometer,59.01195169831732,Ada,Jan
Radiometer,24.321058276010316,Bernd,Jan
Thermometer,32.175974554620126,Bernd,Jan
Laser,69.37250969303686,Ada,Jan
Laser,16,Carina,Jan
Thermometer,12,Carina,Jan
Radiometer,57.400265301227336,Ada,Jan
Thermometer,0.6364385920741789,Bernd,Jan
Radiometer,19.60182660618024,Ada,Jan
Laser,14.562344475169803,Bernd,Jan
Laser,4.872464972526317,Daniel,Jan
Laser,38.57855133217256,Bernd,Jan
Thermometer,1.2184157125054738,Daniel,Jan
Laser,15.302094091384477,Ada,Jan
Thermometer,7.265851176458103,Daniel,Jan
Laser,0,Carina,Jan
Radiometer,29.03795143586204,Bernd,Jan
Thermometer,23.676355223451566,Daniel,Jan
Thermometer,10.55823183827364,Daniel,Jan
Laser,21,Carina,Jan
Laser,55.97345019870632,Ada,Jan
Radiometer,59.85276174578623,Ada,Jan
Radiometer,59.46960909233577,Ada,Jan
Thermometer,35,Carina,Jan
Laser,29,Carina,Jan
Radiometer,22.19992872177226,Bernd,Jan
Laser,57.4841390641612,Ada,Jan
Laser,83.48616552657181,Ada,Jan
Radiometer,23,Carina,Jan
Laser,20.881557792521164,Daniel,Jan
Thermometer,25.732903471515232,Ada,Jan
Thermometer,34.436788133428855,Bernd,Jan
Thermometer,19,Carina,Jan
Laser,38.75551088110974,Daniel,Jan
Radiometer,19.893261414498873,Daniel,Jan
Radiometer,12.493151136308322,Ada,Jan
Radiometer,10,Carina,Jan
Laser,25.382501669368178,Bernd,Feb
Thermometer,1,Carina,Feb
Thermometer,26,Carina,Feb
Thermometer,30.434943421524654,Daniel,Feb
Radiometer,41.20301605203196,Bernd,Feb
Radiometer,8.000218104462121,Daniel,Feb
Thermometer,54.61919336654094,Ada,Feb
Laser,23.330187563921267,Ada,Feb
Laser,88.7198735626319,Ada,Feb
Radiometer,11.679649331096126,Daniel,Feb
Laser,38.520360649246456,Ada,Feb
Thermometer,29.45861033934463,Bernd,Feb
Thermometer,92.4639550586484,Ada,Feb
Thermometer,4.201975877285435,Ada,Feb
Thermometer,36.537818406247574,Bernd,Feb
Radiometer,11.172067952523886,Daniel,Feb
Radiometer,47.072091494400226,Bernd,Feb
Thermometer,11.48488659149795,Bernd,Feb
Thermometer,4.0426960527264,Daniel,Feb
Radiometer,26,Carina,Feb
Radiometer,45.2148962893543,Bernd,Feb
Laser,15.654389628353654,Bernd,Feb
Thermometer,38.74432920736314,Ada,Feb
Laser,0.0,Daniel,Feb
Thermometer,33.451670219727305,Ada,Feb
Radiometer,37.330230756898935,Bernd,Feb
Laser,7.528505941730562,Bernd,Feb
Laser,6.114192110040401,Bernd,Feb
Thermometer,12,Carina,Feb
Laser,33,Carina,Feb
Radiometer,45.507639417066805,Bernd,Feb
Laser,10.306676450113391,Daniel,Feb
Thermometer,0.5864271435963353,Bernd,Feb
Thermometer,23.43705842816886,Bernd,Feb
Thermometer,45.14060753542012,Bernd,Feb
Thermometer,8,Carina,Feb
Radiometer,16.47390485324638,Ada,Feb
Radiometer,7.424489459401273,Daniel,Feb
Radiometer,28.148835890913293,Ada,Feb
Thermometer,16.378499583527322,Bernd,Feb
Laser,18,Carina,Feb
Laser,32,Carina,Feb
Radiometer,34.265798241647246,Bernd,Feb
Thermometer,14,Carina,Feb
Thermometer,88.0240434111333,Ada,Feb
Radiometer,22,Carina,Feb
Radiometer,95.18456893415251,Ada,Feb
Radiometer,11.334253090782598,Bernd,Feb
Thermometer,0,Carina,Feb
Laser,13,Carina,Feb
Thermometer,17.790415941454096,Bernd,Feb
Radiometer,3.7176135564460937,Daniel,Feb
Radiometer,16.722366658515888,Daniel,Feb
Thermometer,2.940816142958332,Daniel,Feb
Laser,35,Carina,Feb
Thermometer,18.946866353104735,Bernd,Feb
Radiometer,22.222026356336876,Daniel,Feb
Laser,47.702300215016436,Bernd,Feb
Laser,88.15038100097811,Ada,Feb
Thermometer,0.8013070868484573,Ada,Feb
Laser,32.16301892233926,Bernd,Feb
Laser,24.78373338268238,Bernd,Feb
Radiometer,32.84417051633921,Bernd,Feb
Radiometer,13.074231791616906,Daniel,Feb
Laser,5.4480637806777406,Daniel,Feb
Radiometer,14.81350402837594,Daniel,Feb
Thermometer,10.282553317961979,Bernd,Feb
Laser,71.20811790779624,Ada,Feb
Laser,10,Carina,Feb
Thermometer,4.19474415787664,Bernd,Feb
Laser,6.292069412830472,Daniel,Feb
Laser,4,Carina,Feb
Laser,0.21081721398724662,Ada,Feb
Radiometer,31,Carina,Feb
Thermometer,4.489168605859739,Bernd,Feb
Radiometer,4.909172582761736,Daniel,Feb
Laser,91.29503271001886,Ada,Feb
Thermometer,38.034595373162574,Bernd,Feb
Radiometer,37.73141862150969,Bernd,Feb
Laser,16.61946771978672,Ada,Feb
Radiometer,28,Carina,Feb
Radiometer,24.908029866801794,Bernd,Feb
Thermometer,0.06788535498695347,Daniel,Feb
Radiometer,24,Carina,Feb
Thermometer,41.13586533834686,Bernd,Feb
Thermometer,42.74241676439534,Bernd,Feb
Thermometer,62.8083289340699,Ada,Feb
Laser,30.12315396956836,Ada,Feb
Thermometer,12,Carina,Feb
Laser,32.373221137204624,Daniel,Feb
Laser,4.072534393481894,Daniel,Feb
Laser,1.0247455479735095,Daniel,Feb
Thermometer,27.27286604958449,Daniel,Feb
Thermometer,35.56350600874325,Bernd,Mär
Thermometer,14.592436491424642,Daniel,Mär
Laser,21.968162670713077,Bernd,Mär
Laser,42.76167944818411,Bernd,Mär
Laser,17,Carina,Mär
Radiometer,3.8725089027389217,Daniel,Mär
Laser,2.8420739175900995,Daniel,Mär
Laser,34,Carina,Mär
Thermometer,24,Carina,Mär
Thermometer,2.411149505728827,Bernd,Mär
Radiometer,43.1266636000284,Daniel,Mär
Radiometer,24,Carina,Mär
Laser,61.67549895613844,Ada,Mär
Radiometer,12.044579110444564,Daniel,Mär
Radiometer,4.639688286809873,Ada,Mär
Laser,35,Carina,Mär
Thermometer,8.157405457937124,Daniel,Mär
Laser,11.40973764644984,Daniel,Mär
Laser,17,Carina,Mär
Radiometer,10,Carina,Mär
